Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",6.746508,0.0,30.2,3.8,0.0,0.0,0.0,19152574560,0,0,0,0,0,0,0,8.241379,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9e9
kmp_basic_flag_native<unsigned long long>::notdone_check,6.432717,0.0,5.1,0.0,0.0,0.0,0.0,44929347840,0,0,0,0,0,0,0,7.158690,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",5.962031,2.3,4.7,0.0,4.7,0.0,0.0,9504285120,0,0,0,0,0,0,0,7.045455,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x42003b
tcache_put,5.805135,0.0,47.1,0.0,0.0,0.0,0.0,2448073440,6624198720,0,0,0,0,0,0,6.973684,libc-2.29.so,tcache_put,malloc.c,0x96e44
__cgroup_account_cputime,5.726687,0.0,11.4,0.0,0.0,0.0,0.0,9648289440,3456103680,0,0,0,0,0,0,8.687500,vmlinux,__cgroup_account_cputime,[Unknown],0xffffffffabd51b20
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.648240,0.0,4.2,12.6,0.0,0.0,0.0,0,9216276480,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa1b
do_sched_yield,5.491344,19.9,10.0,0.0,5.0,0.0,0.0,1440043200,1920057600,0,0,0,0,0,0,7.705882,vmlinux,do_sched_yield,[Unknown],0xffffffffabcc82a0
cpuacct_account_field,5.177553,69.8,25.8,6.5,45.2,25.8,0.0,144004320,192005760,0,0,0,0,0,0,0.0,vmlinux,cpuacct_account_field,[Unknown],0xffffffffabcee2f0
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",5.099105,0.0,8.5,0.0,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43ef84
update_cfs_group,4.942210,68.8,36.4,0.0,80.0,7.3,0.0,720021600,96002880,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffffabcd3380
yield_task_fair,4.706866,0.0,26.7,0.0,0.0,0.0,0.0,2880086400,1056031680,0,0,0,0,0,0,7.178571,vmlinux,yield_task_fair,[Unknown],0xffffffffabcd3560
native_flush_tlb_one_user,4.549971,13.7,6.2,0.0,6.2,0.0,0.0,432012960,0,0,0,0,0,0,0,13.000000,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffabc73e10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.471523,0.0,31.4,7.8,0.0,0.0,0.0,0,2208066240,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa07
alloc_perturb,4.314627,10.1,22.2,0.0,0.0,0.0,0.0,56593697760,0,0,0,0,0,0,0,7.393939,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
_intel_fast_memmove,4.079284,0.0,28.6,0.0,0.0,7.1,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46bd20
tcache_put,3.922389,0.0,0.0,29.3,0.0,0.0,9.8,1728051840,3648109440,0,0,0,0,0,0,7.000000,libc-2.29.so,tcache_put,malloc.c,0x96c61
"__gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>",3.843941,8.3,29.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&)",stl_iterator.h,0x43ef33
clear_buddies,3.373254,0.7,17.8,0.0,0.0,0.0,0.0,9072272160,1056031680,0,0,0,0,0,0,7.040000,vmlinux,clear_buddies,[Unknown],0xffffffffabcce330
__ia32_sys_sched_yield,3.294806,0.0,29.6,0.0,14.8,0.0,0.0,864025920,2688080640,0,0,0,0,0,0,7.222222,vmlinux,__ia32_sys_sched_yield,[Unknown],0xffffffffabcc8310
interrupt_entry,3.216359,10.0,20.0,,0.0,,0.0,576017280,576017280,0,0,0,0,0,0,0.0,vmlinux,interrupt_entry,[Unknown],0xffffffffac800880
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",3.137911,5.1,10.5,0.0,0.0,0.0,0.0,3168095040,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41ffbd
hrtimer_interrupt,2.745672,36.6,58.8,0.0,58.8,35.3,11.8,288008640,384011520,0,96006720,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffabd23c70
llist_add_batch,2.745672,100.0,7.4,22.2,0.0,59.3,0.0,288008640,192005760,0,0,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffffac0ec440
__default_send_IPI_dest_field,2.588776,61.6,22.2,11.1,0.0,0.0,0.0,144004320,96002880,0,0,0,0,0,0,7.000000,vmlinux,__default_send_IPI_dest_field,[Unknown],0xffffffffabc63f70
rcu_sched_clock_irq,2.431881,3.6,0.0,,74.1,,0.0,864025920,96002880,0,0,0,0,0,0,7.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffabd14a20
schedule,2.431881,8.5,7.5,0.0,0.0,0.0,0.0,4032120960,2784083520,0,0,0,0,0,0,10.111111,vmlinux,schedule,[Unknown],0xffffffffac64af40
trigger_load_balance,2.431881,64.3,14.3,0.0,14.3,28.6,0.0,144004320,288008640,0,0,0,0,0,0,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffffabcdb5d0
account_user_time,2.353433,22.6,0.0,0.0,100.0,12.9,0.0,144004320,480014400,48003360,0,0,0,0,0,518.000000,vmlinux,account_user_time,[Unknown],0xffffffffabcccfa0
func@0x4043d0,2.353433,12.1,19.5,0.0,9.8,0.0,0.0,29952898560,0,0,0,0,0,0,0,7.318182,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
update_rq_clock,2.353433,3.1,24.0,8.0,0.0,16.0,0.0,864025920,14496434880,0,0,0,0,0,0,7.000000,vmlinux,update_rq_clock,[Unknown],0xffffffffabcc65c0
__kmpc_atomic_fixed8_add,2.196538,29.3,28.6,0.0,0.0,0.0,0.0,2592077760,960028800,0,0,0,0,0,0,7.000000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
__update_load_avg_cfs_rq,2.118090,15.0,0.0,0.0,40.0,40.0,0.0,432012960,576017280,0,0,0,0,0,0,0.0,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffabce7ca0
"std::vector<double, std::allocator<double>>::operator[]",2.118090,0.0,0.0,0.0,0.0,0.0,0.0,11952358560,0,0,0,0,0,0,0,7.250000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43f2c1
check_cfs_rq_runtime,1.961194,36.1,61.5,0.0,0.0,0.0,0.0,3888116640,192005760,0,0,0,0,0,0,7.777778,vmlinux,check_cfs_rq_runtime,[Unknown],0xffffffffabcd3c40
ksoftirqd_running,1.961194,29.8,0.0,28.6,0.0,85.7,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffffabc9c6e0
run_local_timers,1.961194,81.8,100.0,0.0,90.9,18.2,0.0,288008640,192005760,48003360,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffabd22820
__cgroup_account_cputime_field,1.882747,100.0,0.0,30.8,0.0,100.0,0.0,144004320,288008640,0,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffffabd51b50
flush_smp_call_function_queue,1.882747,50.0,66.7,,33.3,,0.0,0,192005760,0,0,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffabd39e00
hrtimer_active,1.882747,87.9,0.0,,12.1,,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffabd22c80
__raw_spin_unlock_irq,1.804299,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.142857,vmlinux,__raw_spin_unlock_irq,[Unknown],0xffffffffabcc49c0
__do_softirq,1.725851,0.0,80.0,,80.0,,0.0,144004320,288008640,0,0,0,0,0,0,7.000000,vmlinux,__do_softirq,[Unknown],0xffffffffaca00000
native_queued_spin_lock_slowpath,1.725851,86.7,0.0,53.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffabcf1320
_raw_spin_trylock,1.647403,57.1,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_trylock,[Unknown],0xffffffffac6501b0
"std::vector<double, std::allocator<double>>::vector",1.647403,5.6,38.1,0.0,0.0,0.0,0.0,16128483840,0,0,0,0,0,0,0,7.441176,driverForGraphClustering,"std::vector<double, std::allocator<double>>::vector(void)",stl_vector.h,0x423190
llist_reverse_order,1.568955,81.8,0.0,0.0,72.7,72.7,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffffac0ec4a0
sched_clock_cpu,1.568955,0.0,26.7,0.0,26.7,26.7,0.0,1296038880,0,0,0,0,0,0,0,7.750000,vmlinux,sched_clock_cpu,[Unknown],0xffffffffabcccd50
__intel_avx_rep_memcpy,1.490508,100.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46f680
rcu_note_context_switch,1.490508,0.0,20.0,0.0,0.0,0.0,0.0,3312099360,480014400,0,0,0,0,0,0,7.708333,vmlinux,rcu_note_context_switch,[Unknown],0xffffffffabd12930
rcu_irq_enter,1.412060,72.7,18.2,0.0,72.7,0.0,0.0,144004320,192005760,48003360,0,0,0,0,0,159.500000,vmlinux,rcu_irq_enter,[Unknown],0xffffffffabd14900
native_write_msr,1.333612,-0.0,0.0,0.0,0.0,0.0,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffffabc73f60
__update_load_avg_se,1.255164,5.4,18.2,0.0,18.2,0.0,0.0,1728051840,576017280,0,0,0,0,0,0,7.000000,vmlinux,__update_load_avg_se,[Unknown],0xffffffffabce7a00
clear_huge_page,1.255164,100.0,0.0,0.0,0.0,0.0,66.7,0,0,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffabe4bbe0
rb_next,1.255164,5.9,0.0,23.5,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffffac6312d0
smp_apic_timer_interrupt,1.255164,0.0,0.0,0.0,38.1,38.1,0.0,0,192005760,0,48003360,0,0,0,0,0.0,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffac8024e0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.255164,34.4,36.4,0.0,0.0,0.0,0.0,46801404000,0,0,0,0,0,0,0,9.928571,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9e0
tick_sched_timer,1.255164,50.0,0.0,66.7,0.0,0.0,0.0,288008640,192005760,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffffabd34880
xas_load,1.255164,7.2,25.8,0.0,0.0,0.0,0.0,1152034560,1056031680,0,0,0,0,0,0,7.000000,vmlinux,xas_load,[Unknown],0xffffffffac639ba0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",1.176717,10.5,33.3,16.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x433031
account_entity_dequeue,1.176717,70.0,0.0,20.0,20.0,20.0,0.0,288008640,0,0,48003360,0,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffffabcd24f0
pci_conf1_read,1.176717,88.2,70.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffffac49ae40
_raw_spin_lock_irqsave,1.098269,29.4,94.1,0.0,23.5,0.0,0.0,0,288008640,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffac650390
irq_enter,1.098269,0.0,0.0,44.4,0.0,44.4,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffffabc9d140
smp_call_function_many,1.098269,75.6,94.1,0.0,0.0,94.1,0.0,432012960,0,0,0,0,0,0,0,110.000000,vmlinux,smp_call_function_many,[Unknown],0xffffffffabd3a340
default_send_IPI_mask_sequence_phys,1.019821,73.3,26.7,0.0,53.3,26.7,0.0,0,96002880,48003360,0,0,0,0,0,0.0,vmlinux,default_send_IPI_mask_sequence_phys,[Unknown],0xffffffffabc64030
run_posix_cpu_timers,1.019821,100.0,33.3,,0.0,,0.0,720021600,0,0,0,0,0,0,0,0.0,vmlinux,run_posix_cpu_timers,[Unknown],0xffffffffabd2f810
__kmp_yield,0.941373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_yield,z_Linux_util.cpp,0xeb370
idle_cpu,0.941373,38.5,0.0,92.3,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,idle_cpu,[Unknown],0xffffffffabccac40
"std::vector<double, std::allocator<double>>::emplace_back<double>",0.941373,0.0,0.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::emplace_back<double>(double&&)",stl_vector.h,0x4330ac
__hrtimer_run_queues,0.862925,53.8,0.0,46.2,0.0,61.5,0.0,1008030240,384011520,0,0,0,0,0,0,7.000000,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffffabd23490
__intel_avx_rep_memset,0.862925,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x470e50
alloc_perturb,0.862925,100.0,30.8,0.0,0.0,0.0,0.0,3456103680,0,0,0,0,0,0,0,7.000000,libc-2.29.so,alloc_perturb,malloc.c,0x97776
alloc_perturb,0.862925,-0.0,0.0,0.0,0.0,0.0,0.0,11664349920,0,0,0,0,0,0,0,7.769231,libc-2.29.so,alloc_perturb,malloc.c,0x975ca
read_tsc,0.862925,13.3,40.0,0.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffffabc38db0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos",0.862925,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos(long const&)",stl_tree.h,0x41ffbd
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.862925,-0.0,0.0,0.0,0.0,0.0,0.0,11088332640,0,0,0,0,0,0,0,7.377778,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41fa46
tlb_is_not_lazy,0.862925,77.8,100.0,0.0,44.4,100.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tlb_is_not_lazy,[Unknown],0xffffffffabc83870
__libc_read,0.784478,29.7,30.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__libc_read,read.c,0x12d80
calc_global_load_tick,0.784478,36.8,0.0,0.0,44.4,0.0,0.0,432012960,0,0,0,0,0,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffffabcccb40
note_gp_changes,0.784478,50.0,100.0,0.0,0.0,66.7,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,note_gp_changes,[Unknown],0xffffffffabd134b0
run_timer_softirq,0.784478,28.6,0.0,0.0,40.0,20.0,0.0,144004320,96002880,0,0,0,0,0,0,0.0,vmlinux,run_timer_softirq,[Unknown],0xffffffffabd21380
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",0.784478,9.1,57.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x41fdb5
tick_program_event,0.784478,29.4,0.0,0.0,0.0,100.0,0.0,288008640,192005760,0,48003360,0,0,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffffabd34060
__kmp_x86_pause,0.706030,0.0,28.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62448
flush_tlb_func_remote,0.706030,100.0,0.0,26.7,26.7,0.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffabc84330
initCommAss$omp$parallel_for@108,0.706030,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@108,utilityClusteringFunctions.cpp,0x43fec0
main$omp$parallel@211,0.706030,23.8,28.6,0.0,0.0,28.6,0.0,0,384011520,0,0,0,0,0,0,6.333333,driverForGraphClustering,main$omp$parallel@211,driverForGraphClustering.cpp,0x40583b
raise_softirq,0.706030,100.0,100.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,raise_softirq,[Unknown],0xffffffffabc9d2f0
swapgs_restore_regs_and_return_to_usermode,0.706030,37.0,44.4,,44.4,,44.4,720021600,192005760,0,0,0,0,0,0,15.500000,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffffac800974
__acct_update_integrals,0.627582,0.0,0.0,0.0,0.0,100.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffabd7ef80
__gnu_cxx::new_allocator<double>::deallocate,0.627582,0.0,66.7,0.0,0.0,0.0,0.0,0,768023040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x433457
__x86_indirect_thunk_rax,0.627582,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__x86_indirect_thunk_rax,[Unknown],0xffffffffaca00ca0
_cond_resched,0.627582,0.0,0.0,0.0,0.0,100.0,0.0,1152034560,96002880,0,0,0,0,0,0,7.000000,vmlinux,_cond_resched,[Unknown],0xffffffffac64b1c0
flush_tlb_func_common.constprop.9,0.627582,-0.0,0.0,,0.0,,0.0,144004320,192005760,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_common.constprop.9,[Unknown],0xffffffffabc84100
func@0x9680,0.627582,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libittnotify_collector.so,func@0x9680,[Unknown],0x9680
generic_file_buffered_read,0.627582,0.0,18.2,0.0,0.0,0.0,0.0,2016060480,576017280,0,0,0,0,0,0,10.500000,vmlinux,generic_file_buffered_read,[Unknown],0xffffffffabe05250
kmp_basic_flag_native<unsigned long long>::notdone_check,0.627582,0.0,0.0,0.0,0.0,0.0,0.0,720021600,0,0,0,0,0,0,0,7.110345,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x630b3
nohz_balance_exit_idle,0.627582,0.0,0.0,0.0,0.0,0.0,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,nohz_balance_exit_idle,[Unknown],0xffffffffabcdb400
page_fault,0.627582,-0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,page_fault,[Unknown],0xffffffffac801070
rcu_all_qs,0.627582,71.4,0.0,0.0,0.0,0.0,57.1,288008640,384011520,0,0,0,0,0,0,8.666667,vmlinux,rcu_all_qs,[Unknown],0xffffffffabd121e0
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.627582,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43ef22
_raw_spin_lock_irq,0.549134,30.0,0.0,40.0,0.0,0.0,0.0,144004320,480014400,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffffac650590
irq_work_run_list,0.549134,10.0,0.0,,80.0,,0.0,288008640,96002880,0,0,0,0,0,0,0.0,vmlinux,irq_work_run_list,[Unknown],0xffffffffabdc1a60
__fget,0.470687,0.0,100.0,0.0,0.0,0.0,0.0,864025920,192005760,0,0,0,0,0,0,7.000000,vmlinux,__fget,[Unknown],0xffffffffabed7b60
__memmove_avx_unaligned_erms,0.470687,-0.0,0.0,33.3,0.0,0.0,0.0,432012960,384011520,0,0,0,0,0,0,18.000000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
clear_subpage,0.470687,33.3,0.0,0.0,0.0,0.0,88.9,144004320,96002880,0,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffffabe43800
find_get_entry,0.470687,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,192005760,0,0,0,0,0,0,7.000000,vmlinux,find_get_entry,[Unknown],0xffffffffabe04140
intel_pstate_update_util_hwp,0.470687,0.0,0.0,0.0,0.0,100.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,intel_pstate_update_util_hwp,[Unknown],0xffffffffac46a160
pci_mmcfg_read,0.470687,100.0,50.0,0.0,50.0,0.0,0.0,0,96002880,0,0,0,0,0,0,0.0,vmlinux,pci_mmcfg_read,[Unknown],0xffffffffac49ab90
reweight_entity,0.470687,-0.0,0.0,0.0,100.0,0.0,0.0,576017280,96002880,0,0,0,0,0,0,7.000000,vmlinux,reweight_entity,[Unknown],0xffffffffabcd31d0
sched_clock,0.470687,0.0,0.0,0.0,0.0,0.0,0.0,576017280,0,0,0,0,0,0,0,8.166667,vmlinux,sched_clock,[Unknown],0xffffffffabc39a60
scheduler_tick,0.470687,100.0,44.4,100.0,0.0,88.9,0.0,288008640,288008640,0,0,0,0,0,0,0.0,vmlinux,scheduler_tick,[Unknown],0xffffffffabcca6f0
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.470687,,0.0,0.0,0.0,0.0,0.0,38161144800,0,0,0,0,0,0,0,7.666667,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43315a
tick_sched_do_timer,0.470687,0.0,100.0,0.0,57.1,57.1,0.0,432012960,0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffffabd34820
timerqueue_del,0.470687,81.8,0.0,0.0,0.0,0.0,36.4,0,480014400,0,0,0,0,0,0,0.0,vmlinux,timerqueue_del,[Unknown],0xffffffffac635040
__accumulate_pelt_segments,0.392239,-0.0,0.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,7.000000,vmlinux,__accumulate_pelt_segments,[Unknown],0xffffffffabce77d0
cpu_load_update,0.392239,0.0,0.0,0.0,0.0,0.0,0.0,576017280,480014400,0,0,0,0,0,0,14.000000,vmlinux,cpu_load_update,[Unknown],0xffffffffabccefc0
cpu_load_update_active,0.392239,37.5,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,cpu_load_update_active,[Unknown],0xffffffffabcd8bd0
find_next_bit,0.392239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,find_next_bit,[Unknown],0xffffffffac0ec360
fput_many,0.392239,0.0,100.0,0.0,0.0,0.0,0.0,0,288008640,0,0,0,0,0,0,7.000000,vmlinux,fput_many,[Unknown],0xffffffffabeb7d00
irq_exit,0.392239,-0.0,0.0,0.0,0.0,0.0,0.0,720021600,96002880,0,0,0,0,0,0,0.0,vmlinux,irq_exit,[Unknown],0xffffffffabc9d190
irq_work_tick,0.392239,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,vmlinux,irq_work_tick,[Unknown],0xffffffffabdc1d00
lapic_next_deadline,0.392239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,lapic_next_deadline,[Unknown],0xffffffffabc62aa0
native_apic_mem_write,0.392239,75.0,100.0,0.0,0.0,50.0,0.0,144004320,96002880,0,0,0,0,0,0,0.0,vmlinux,native_apic_mem_write,[Unknown],0xffffffffabc69950
new_sync_read,0.392239,-0.0,0.0,0.0,0.0,0.0,0.0,1584047520,288008640,0,0,0,0,0,0,8.000000,vmlinux,new_sync_read,[Unknown],0xffffffffabeb3920
page_counter_cancel,0.392239,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,page_counter_cancel,[Unknown],0xffffffffabe99d20
