Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",3.843922,0.0,0.0,0.0,0.0,0.0,0.0,22638679140,0,0,0,0,0,0,0,7.771930,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x431a1a
tcache_put,3.843922,0.0,0.0,0.0,16.0,0.0,0.0,7644229320,8232246960,0,0,0,0,0,0,8.433333,libc-2.29.so,tcache_put,malloc.c,0x96e44
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,3.569356,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,99.571429,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
alloc_perturb,3.569356,0.0,24.9,0.0,18.7,18.7,0.0,31752952560,0,0,0,0,0,0,0,16.303030,libc-2.29.so,alloc_perturb,malloc.c,0x97776
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",3.569356,0.0,40.7,0.0,0.0,0.0,0.0,9702291060,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41e99b
"__gnu_cxx::new_allocator<double>::construct<double, double>",3.020225,0.0,0.0,0.0,0.0,0.0,0.0,0,15624468720,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x431a94
_intel_fast_memmove,2.745659,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aa50
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",2.471093,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x431991
grow_heap,2.471093,0.0,0.0,0.0,0.0,0.0,0.0,0,168005040,0,0,0,0,0,0,0.0,libc-2.29.so,grow_heap,arena.c,0x95dc7
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",2.196527,,100.0,0.0,0.0,0.0,0.0,63799913940,0,2226155820,1638114660,546038220,0,42002940,0,8.925926,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e340
tcache_put,2.196527,0.0,56.0,0.0,0.0,0.0,0.0,0,1848055440,0,0,0,0,0,0,7.000000,libc-2.29.so,tcache_put,malloc.c,0x96c61
"__gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>",1.921961,10.7,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&)",stl_iterator.h,0x43db95
__mprotect,1.921961,,0.0,0.0,0.0,0.0,0.0,882026460,0,0,0,0,0,0,0,0.0,libc-2.29.so,__mprotect,syscall-template.S,0x117590
"std::vector<double, std::allocator<double>>::operator[]",1.647395,-0.0,0.0,0.0,42.0,0.0,0.0,14112423360,0,0,0,0,0,0,0,8.800000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dff1
"std::vector<double, std::allocator<double>>::vector",1.647395,0.0,0.0,0.0,0.0,0.0,28.0,11172335160,0,0,0,0,0,0,0,8.000000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::vector(void)",stl_vector.h,0x421af0
kmp_basic_flag_native<unsigned long long>::notdone_check,1.372829,16.0,64.0,0.0,0.0,0.0,0.0,882026460,0,0,0,0,0,0,0,23.863636,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",1.372829,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x41e715
__kmp_x86_pause,1.098264,100.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x458e4
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",1.098264,-0.0,0.0,0.0,0.0,0.0,0.0,20874626220,0,210014700,84005880,42002940,0,0,0,20.604938,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41e3a6
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",1.098264,44.0,74.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x45077f
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",1.098264,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43db84
"std::vector<double, std::allocator<double>>::emplace_back<double>",1.098264,44.3,89.6,0.0,0.0,0.0,0.0,1176035280,0,0,0,0,0,0,0,7.923077,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::emplace_back<double>(double&&)",stl_vector.h,0x431a0c
__gnu_cxx::new_allocator<double>::deallocate,0.823698,-0.0,0.0,0.0,0.0,0.0,0.0,0,336010080,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x431db7
alloc_perturb,0.823698,-0.0,0.0,0.0,0.0,0.0,0.0,13818414540,0,0,0,0,0,0,0,8.666667,libc-2.29.so,alloc_perturb,malloc.c,0x975ca
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos",0.823698,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos(long const&)",stl_tree.h,0x41e91d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.823698,,100.0,0.0,0.0,0.0,0.0,8526255780,0,0,168011760,0,0,0,0,9.583333,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41e37e
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.823698,,0.0,0.0,0.0,0.0,0.0,25872776160,0,0,0,0,0,0,0,160.333333,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x431aba
alloc_perturb,0.549132,0.0,0.0,0.0,0.0,0.0,0.0,1764052920,0,0,0,0,0,0,0,8.916667,libc-2.29.so,alloc_perturb,malloc.c,0x96860
pvclock_gtod_notify,0.549132,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,120.000000,kvm,pvclock_gtod_notify,[Unknown],0x15250
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.549132,,0.0,0.0,0.0,0.0,0.0,1764052920,0,0,0,0,0,0,0,47.952381,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41e36a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.549132,,56.0,0.0,0.0,0.0,0.0,13818414540,0,84005880,168011760,0,0,0,0,14.512821,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41e392
[Import thunk sched_yield],0.274566,,0.0,0.0,0.0,0.0,0.0,1764052920,0,0,0,0,0,0,0,6.666667,libiomp5.so,[Import thunk sched_yield],[Unknown],0x27a48
__kmp_x86_pause,0.274566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x45934
__kmp_x86_pause,0.274566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62fc5
ahci_print_info,0.274566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libahci,ahci_print_info,[Unknown],0x0
free_perturb,0.274566,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,free_perturb,malloc.c,0x95291
heap_trim,0.274566,100.0,0.0,18.7,0.0,56.0,0.0,294008820,0,0,0,0,0,0,0,0.0,libc-2.29.so,heap_trim,arena.c,0x95748
std::__basic_file<char>::xsgetn,0.274566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,"std::__basic_file<char>::xsgetn(char*, long)",[Unknown],0xc6c60
uas_queuecommand,0.274566,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,uas,uas_queuecommand,[Unknown],0x17f0
uas_submit_urbs,0.274566,,0.0,0.0,0.0,0.0,0.0,0,336010080,0,0,0,0,0,0,0.0,uas,uas_submit_urbs,[Unknown],0xe80
[Unknown stack frame(s)],0.0,0.0,0.0,0.0,0.0,0.0,0.0,119073572100,52249567440,840058800,420029400,420029400,84005880,126008820,0,19.447712,[Unknown],[Unknown stack frame(s)],[Unknown],0x0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",0.0,,0.0,0.0,0.0,0.0,0.0,0,168005040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x450873
alloc_perturb,0.0,,0.0,0.0,0.0,0.0,0.0,588017640,0,0,0,0,0,0,0,0.0,libc-2.29.so,alloc_perturb,malloc.c,0x96dd6
func@0x404140,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4998149940,0,0,0,0,0,0,0,22.809524,driverForGraphClustering,func@0x404140,[Unknown],0x404140
func@0x404400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588017640,0,0,0,0,0,0,0,7.571429,driverForGraphClustering,func@0x404400,[Unknown],0x404400
kmp_basic_flag_native<unsigned long long>::notdone_check,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,588017640,0,0,0,0,0,0,0,9.027778,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x630b3
