Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
__kmpc_atomic_float8_sub,6.118938,56.6,49.0,0.0,4.1,40.8,0.0,2016060480,192005760,96006720,96006720,0,0,0,0,265.000000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
entry_SYSCALL_64_after_hwframe,6.118938,0.0,19.0,0.0,0.0,0.0,4.8,4032120960,9792293760,0,0,0,0,0,0,7.000000,vmlinux,entry_SYSCALL_64_after_hwframe,[Unknown],0xffffffffac800048
call_function_interrupt,5.412907,16.1,0.0,0.0,19.9,26.5,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffffac801b20
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.256011,0.0,35.2,0.0,0.0,0.0,0.0,0,2880086400,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa07
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",5.099115,0.0,14.7,9.8,0.0,0.0,0.0,10368311040,0,0,0,0,0,0,0,7.380952,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9f2
do_sched_yield,5.020667,-0.0,0.0,6.3,0.0,0.0,0.0,2448073440,1632048960,0,0,0,0,0,0,7.380952,vmlinux,do_sched_yield,[Unknown],0xffffffffabcc82a0
yield_task_fair,4.785324,0.0,28.1,0.0,0.0,0.0,0.0,3168095040,864025920,0,0,0,0,0,0,7.290323,vmlinux,yield_task_fair,[Unknown],0xffffffffabcd3560
native_flush_tlb_one_user,4.706876,14.6,0.0,0.0,4.7,0.0,0.0,288008640,96002880,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffabc73e10
tcache_put,4.706876,0.0,5.9,0.0,0.0,0.0,0.0,3312099360,8352250560,0,0,0,0,0,0,6.928571,libc-2.29.so,tcache_put,malloc.c,0x96e44
_intel_fast_memmove,4.471532,0.0,44.0,8.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46bd20
tcache_put,4.393084,2.8,7.3,0.0,0.0,0.0,0.0,1296038880,4128123840,0,0,0,0,0,0,7.000000,libc-2.29.so,tcache_put,malloc.c,0x96c61
alloc_perturb,4.157740,-0.0,0.0,0.0,7.5,0.0,0.0,62209866240,0,0,0,0,0,0,0,7.208333,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",3.765501,0.0,9.0,9.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43ef84
cpuacct_account_field,3.530157,79.6,17.6,0.0,87.9,35.2,0.0,144004320,0,48003360,0,0,0,0,0,0.0,vmlinux,cpuacct_account_field,[Unknown],0xffffffffabcee2f0
xas_load,3.451709,0.0,0.0,0.0,0.0,0.0,0.0,3024090720,1440043200,0,0,0,0,0,0,7.000000,vmlinux,xas_load,[Unknown],0xffffffffac639ba0
"__gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>",3.373261,13.0,0.0,15.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double>>>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>> const&)",stl_iterator.h,0x43ef33
llist_add_batch,3.216365,84.6,0.0,0.0,38.9,38.9,0.0,720021600,0,0,0,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffffac0ec440
__ia32_sys_sched_yield,3.137917,,32.7,8.2,0.0,0.0,0.0,1296038880,2112063360,0,0,0,0,0,0,7.750000,vmlinux,__ia32_sys_sched_yield,[Unknown],0xffffffffabcc8310
clear_buddies,3.137917,0.0,19.0,0.0,0.0,0.0,0.0,8784263520,1344040320,0,0,0,0,0,0,7.000000,vmlinux,clear_buddies,[Unknown],0xffffffffabcce330
_cond_resched,3.059469,87.0,0.0,0.0,0.0,0.0,100.0,1152034560,96002880,0,0,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffffac64b1c0
account_user_time,3.059469,0.0,0.0,35.2,0.0,82.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffabcccfa0
ksoftirqd_running,3.059469,46.2,40.3,67.2,13.4,26.9,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffffabc9c6e0
update_rq_clock,2.981021,2.6,40.1,8.0,0.0,24.1,0.0,576017280,15648469440,0,0,0,0,0,0,7.730769,vmlinux,update_rq_clock,[Unknown],0xffffffffabcc65c0
func@0x4043d0,2.902573,0.0,21.8,0.0,0.0,10.9,0.0,27648829440,0,0,0,0,0,0,0,7.592593,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
hrtimer_interrupt,2.902573,12.6,100.0,0.0,0.0,84.7,0.0,288008640,384011520,0,0,0,0,0,0,16.000000,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffabd23c70
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",2.824125,0.0,20.3,0.0,0.0,0.0,0.0,5760172800,0,0,0,0,0,0,0,7.066667,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41ffbd
interrupt_entry,2.745678,18.9,0.0,,33.4,,0.0,576017280,96002880,48003360,0,0,0,0,0,18.000000,vmlinux,interrupt_entry,[Unknown],0xffffffffac800880
generic_file_buffered_read,2.667230,,100.0,0.0,0.0,0.0,0.0,1152034560,576017280,0,0,0,0,0,0,6.833333,vmlinux,generic_file_buffered_read,[Unknown],0xffffffffabe05250
__cgroup_account_cputime,2.588782,-0.0,0.0,0.0,0.0,0.0,0.0,2736082080,768023040,0,0,0,0,0,0,9.923077,vmlinux,__cgroup_account_cputime,[Unknown],0xffffffffabd51b20
schedule,2.588782,-0.0,0.0,0.0,0.0,0.0,0.0,3168095040,2400072000,0,0,0,0,0,0,7.727273,vmlinux,schedule,[Unknown],0xffffffffac64af40
rcu_sched_clock_irq,2.510334,45.9,0.0,,0.0,,0.0,432012960,96002880,0,48003360,0,0,0,0,85.333333,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffabd14a20
"std::vector<double, std::allocator<double>>::vector",2.510334,2.8,10.2,0.0,0.0,0.0,0.0,14688440640,0,0,0,0,0,0,0,9.000000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::vector(void)",stl_vector.h,0x423190
run_local_timers,2.431886,85.3,91.4,26.1,0.0,65.3,0.0,288008640,96002880,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffabd22820
clear_huge_page,2.274990,100.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffabe4bbe0
hrtimer_active,2.118094,45.1,18.3,36.6,0.0,36.6,0.0,720021600,0,0,48003360,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffabd22c80
__raw_spin_unlock_irq,1.961198,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.600000,vmlinux,__raw_spin_unlock_irq,[Unknown],0xffffffffabcc49c0
mark_page_accessed,1.961198,,28.6,0.0,0.0,0.0,0.0,2016060480,192005760,0,0,0,0,0,0,30.666667,vmlinux,mark_page_accessed,[Unknown],0xffffffffabe1adb0
__kmpc_atomic_fixed8_add,1.882750,42.2,63.5,0.0,12.7,12.7,0.0,1008030240,576017280,0,0,0,0,0,0,29.500000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",1.804302,0.0,76.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x433031
trigger_load_balance,1.804302,68.5,78.8,15.8,63.1,0.0,0.0,576017280,0,0,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffffabcdb5d0
__memmove_avx_unaligned_erms,1.725854,,72.2,,0.0,,24.1,1008030240,480014400,0,0,0,0,0,0,7.000000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
__default_send_IPI_dest_field,1.647407,65.6,48.1,0.0,12.0,0.0,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,__default_send_IPI_dest_field,[Unknown],0xffffffffabc63f70
__update_load_avg_cfs_rq,1.647407,3.0,0.0,26.9,0.0,53.8,0.0,288008640,576017280,0,0,0,0,0,0,101.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffabce7ca0
tick_program_event,1.647407,0.0,100.0,0.0,83.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffffabd34060
tick_sched_timer,1.647407,67.3,65.3,0.0,0.0,21.8,0.0,576017280,192005760,0,0,0,0,0,0,7.000000,vmlinux,tick_sched_timer,[Unknown],0xffffffffabd34880
__cgroup_account_cputime_field,1.568959,92.4,0.0,30.5,0.0,76.2,0.0,144004320,96002880,0,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffffabd51b50
find_get_entry,1.568959,-0.0,0.0,25.4,0.0,0.0,0.0,720021600,288008640,0,0,0,0,0,0,11.222222,vmlinux,find_get_entry,[Unknown],0xffffffffabe04140
native_queued_spin_lock_slowpath,1.568959,50.0,0.0,0.0,87.9,17.6,0.0,0,96002880,0,0,0,0,0,0,0.0,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffabcf1320
rcu_note_context_switch,1.568959,-0.0,0.0,0.0,0.0,0.0,0.0,3168095040,384011520,0,0,0,0,0,0,7.956522,vmlinux,rcu_note_context_switch,[Unknown],0xffffffffabd12930
flush_smp_call_function_queue,1.490511,77.9,100.0,0.0,29.5,0.0,0.0,288008640,96002880,0,0,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffabd39e00
pci_conf1_read,1.490511,67.3,43.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffffac49ae40
llist_reverse_order,1.412063,83.1,84.7,0.0,33.9,67.7,0.0,0,0,48003360,0,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffffac0ec4a0
sched_clock_cpu,1.412063,4.3,28.6,0.0,0.0,0.0,0.0,576017280,0,0,0,0,0,0,0,7.818182,vmlinux,sched_clock_cpu,[Unknown],0xffffffffabcccd50
swapgs_restore_regs_and_return_to_usermode,1.412063,0.0,0.0,0.0,0.0,0.0,0.0,1584047520,192005760,0,0,0,0,0,0,7.500000,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffffac800974
__intel_avx_rep_memcpy,1.333615,50.0,0.0,50.8,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46f680
__update_load_avg_se,1.333615,15.9,15.2,,0.0,,0.0,1296038880,1152034560,0,0,0,0,0,0,104.500000,vmlinux,__update_load_avg_se,[Unknown],0xffffffffabce7a00
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.333615,3.2,20.8,0.0,0.0,0.0,0.0,40465213920,0,0,0,0,0,0,0,10.018868,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9e0
__fget,1.255167,58.4,41.6,0.0,0.0,0.0,0.0,576017280,576017280,0,0,0,0,0,0,0.0,vmlinux,__fget,[Unknown],0xffffffffabed7b60
account_entity_dequeue,1.255167,75.9,96.2,0.0,0.0,72.2,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffffabcd24f0
rb_next,1.255167,83.1,16.9,33.9,0.0,33.9,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffffac6312d0
read_tsc,1.255167,0.0,79.5,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffffabc38db0
__kmp_x86_pause,1.176719,12.4,20.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62448
__kmp_yield,1.176719,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_yield,z_Linux_util.cpp,0xeb370
calc_global_load_tick,1.176719,11.1,25.4,25.4,0.0,25.4,0.0,0,0,0,0,0,0,0,0,7.000000,vmlinux,calc_global_load_tick,[Unknown],0xffffffffabcccb40
check_cfs_rq_runtime,1.176719,0.0,71.4,0.0,0.0,0.0,0.0,3168095040,480014400,0,0,0,0,0,0,7.000000,vmlinux,check_cfs_rq_runtime,[Unknown],0xffffffffabcd3c40
default_send_IPI_mask_sequence_phys,1.098271,100.0,24.1,0.0,48.1,48.1,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,default_send_IPI_mask_sequence_phys,[Unknown],0xffffffffabc64030
flush_tlb_func_remote,1.098271,79.2,100.0,0.0,100.0,41.6,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffabc84330
get_page_from_freelist,1.098271,0.0,0.0,,0.0,,0.0,864025920,576017280,0,0,0,0,0,0,7.000000,vmlinux,get_page_from_freelist,[Unknown],0xffffffffabe0f520
rcu_irq_enter,1.098271,59.2,16.3,,0.0,,0.0,0,384011520,0,96006720,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffabd14900
smp_apic_timer_interrupt,1.098271,0.0,0.0,45.7,0.0,22.9,0.0,288008640,384011520,0,0,0,0,0,0,0.0,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffac8024e0
"std::vector<double, std::allocator<double>>::operator[]",1.098271,0.0,0.0,18.3,0.0,0.0,0.0,13248397440,0,0,0,0,0,0,0,7.193548,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43f2c1
tick_sched_do_timer,1.098271,39.0,0.0,30.5,30.5,30.5,0.0,144004320,0,0,48003360,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffffabd34820
tlb_is_not_lazy,1.098271,85.0,35.2,0.0,0.0,70.3,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tlb_is_not_lazy,[Unknown],0xffffffffabc83870
__do_softirq,1.019823,-0.0,0.0,,0.0,,0.0,576017280,192005760,0,48003360,0,0,0,0,9.500000,vmlinux,__do_softirq,[Unknown],0xffffffffaca00000
idle_cpu,1.019823,23.6,35.2,,0.0,,0.0,144004320,0,0,48003360,0,0,0,0,0.0,vmlinux,idle_cpu,[Unknown],0xffffffffabccac40
note_gp_changes,1.019823,42.9,0.0,57.1,57.1,57.1,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,note_gp_changes,[Unknown],0xffffffffabd134b0
_raw_spin_lock_irqsave,0.941375,42.9,45.7,0.0,0.0,45.7,0.0,144004320,96002880,0,0,0,0,0,0,7.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffac650390
copy_page_to_iter,0.941375,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,384011520,0,0,0,0,0,0,6.875000,vmlinux,copy_page_to_iter,[Unknown],0xffffffffac0ea050
copyout,0.941375,0.0,0.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,0.0,vmlinux,copyout,[Unknown],0xffffffffac0e76b0
fput_many,0.941375,-0.0,0.0,0.0,0.0,0.0,0.0,288008640,192005760,0,0,0,0,0,0,0.0,vmlinux,fput_many,[Unknown],0xffffffffabeb7d00
irq_enter,0.941375,74.6,0.0,,16.9,,0.0,288008640,96002880,48003360,0,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffffabc9d140
rcu_all_qs,0.941375,57.1,0.0,0.0,0.0,0.0,85.7,144004320,384011520,0,0,0,0,0,0,7.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffffabd121e0
run_timer_softirq,0.941375,30.2,0.0,19.9,59.6,0.0,0.0,0,96002880,0,0,0,0,0,0,7.000000,vmlinux,run_timer_softirq,[Unknown],0xffffffffabd21380
smp_call_function_many,0.941375,56.2,15.8,0.0,0.0,100.0,0.0,288008640,96002880,0,48003360,0,0,0,0,0.0,vmlinux,smp_call_function_many,[Unknown],0xffffffffabd3a340
"std::vector<double, std::allocator<double>>::emplace_back<double>",0.941375,0.0,0.0,0.0,0.0,0.0,0.0,144004320,0,0,0,0,0,0,0,7.074074,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::emplace_back<double>(double&&)",stl_vector.h,0x4330ac
__lseek64,0.862927,-0.0,0.0,0.0,0.0,0.0,0.0,576017280,0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__lseek64,lseek64.c,0x13330
flush_tlb_func_common.constprop.9,0.862927,31.4,45.7,0.0,0.0,45.7,0.0,432012960,384011520,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_common.constprop.9,[Unknown],0xffffffffabc84100
lapic_next_deadline,0.862927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,lapic_next_deadline,[Unknown],0xffffffffabc62aa0
main$omp$parallel@211,0.862927,0.0,0.0,,0.0,,0.0,288008640,96002880,0,0,0,0,0,0,7.000000,driverForGraphClustering,main$omp$parallel@211,driverForGraphClustering.cpp,0x40583b
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos",0.862927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_unique_pos(long const&)",stl_tree.h,0x41ffbd
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.862927,-0.0,0.0,0.0,0.0,0.0,0.0,12672380160,0,0,0,0,0,0,0,9.583333,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41fa46
workingset_activation,0.862927,50.0,76.2,0.0,0.0,0.0,0.0,288008640,0,0,0,0,0,0,0,25.000000,vmlinux,workingset_activation,[Unknown],0xffffffffabe3fde0
__hrtimer_run_queues,0.784479,42.9,45.7,,45.7,,0.0,288008640,0,0,48003360,0,0,0,0,8.000000,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffffabd23490
_raw_spin_lock_irq,0.784479,20.0,0.0,76.2,0.0,0.0,0.0,144004320,384011520,0,0,0,0,0,0,17.500000,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffffac650590
_raw_spin_trylock,0.784479,2.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_trylock,[Unknown],0xffffffffac6501b0
clear_subpage,0.784479,100.0,0.0,0.0,0.0,0.0,72.2,0,96002880,0,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffffabe43800
fsnotify,0.784479,-0.0,0.0,0.0,0.0,0.0,0.0,432012960,384011520,0,0,0,0,0,0,7.333333,vmlinux,fsnotify,[Unknown],0xffffffffabf01c60
initCommAss$omp$parallel_for@108,0.784479,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@108,utilityClusteringFunctions.cpp,0x43fec0
irq_work_run_list,0.784479,9.7,100.0,0.0,0.0,35.2,0.0,0,96002880,0,0,0,0,0,0,0.0,vmlinux,irq_work_run_list,[Unknown],0xffffffffabdc1a60
perf_event_task_tick,0.784479,0.0,0.0,,0.0,,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,perf_event_task_tick,[Unknown],0xffffffffabdf19d0
try_charge,0.784479,100.0,0.0,0.0,0.0,0.0,45.7,0,192005760,0,0,0,0,0,0,0.0,vmlinux,try_charge,[Unknown],0xffffffffabe9fb50
__activate_page,0.706031,-0.0,0.0,0.0,0.0,0.0,0.0,1152034560,96002880,0,0,0,0,0,0,7.000000,vmlinux,__activate_page,[Unknown],0xffffffffabe196d0
__gnu_cxx::new_allocator<double>::deallocate,0.706031,8.4,41.6,0.0,0.0,0.0,0.0,0,1152034560,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x433457
__intel_avx_rep_memset,0.706031,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x470e50
__pagevec_lru_add_fn,0.706031,28.6,57.1,0.0,0.0,0.0,0.0,720021600,384011520,0,0,0,0,0,0,7.000000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffffabe1a370
alloc_perturb,0.706031,0.0,0.0,0.0,0.0,0.0,0.0,5328159840,0,0,0,0,0,0,0,7.250000,libc-2.29.so,alloc_perturb,malloc.c,0x97776
ext4_mpage_readpages,0.706031,-0.0,0.0,0.0,0.0,0.0,0.0,144004320,96002880,0,0,0,0,0,0,0.0,vmlinux,ext4_mpage_readpages,[Unknown],0xffffffffabf97b80
mutex_unlock,0.706031,0.0,91.4,0.0,0.0,0.0,0.0,1440043200,768023040,0,0,0,0,0,0,7.000000,vmlinux,mutex_unlock,[Unknown],0xffffffffac64c560
native_write_msr,0.706031,0.0,0.0,0.0,0.0,0.0,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffffabc73f60
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.706031,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43ef22
__fdget_pos,0.627583,-0.0,0.0,0.0,0.0,0.0,0.0,432012960,0,0,0,0,0,0,0,8.000000,vmlinux,__fdget_pos,[Unknown],0xffffffffabed8e20
__libc_read,0.627583,,100.0,0.0,0.0,0.0,0.0,0,192005760,0,0,0,0,0,0,0.0,libpthread-2.29.so,__libc_read,read.c,0x12d80
kmp_basic_flag_native<unsigned long long>::notdone_check,0.627583,0.0,35.2,0.0,0.0,0.0,0.0,1008030240,0,0,0,0,0,0,0,6.929285,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
new_sync_read,0.627583,-0.0,0.0,0.0,0.0,0.0,0.0,576017280,768023040,0,0,0,0,0,0,7.500000,vmlinux,new_sync_read,[Unknown],0xffffffffabeb3920
page_fault,0.627583,100.0,76.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,page_fault,[Unknown],0xffffffffac801070
run_posix_cpu_timers,0.627583,61.9,76.2,100.0,0.0,0.0,0.0,0,96002880,48003360,0,0,0,0,0,13.000000,vmlinux,run_posix_cpu_timers,[Unknown],0xffffffffabd2f810
std::istream::read,0.627583,0.0,100.0,0.0,0.0,0.0,0.0,576017280,96002880,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,"std::istream::read(char*, long)",[Unknown],0x1110e0
[sep5],0.549136,0.0,0.0,0.0,100.0,0.0,0.0,1152034560,1344040320,0,0,0,0,0,0,7.000000,sep5,[sep5],[Unknown],0x0
__hrtimer_next_event_base,0.549136,-0.0,0.0,0.0,0.0,0.0,0.0,288008640,288008640,0,0,0,0,0,0,0.0,vmlinux,__hrtimer_next_event_base,[Unknown],0xffffffffabd22d90
kick_ilb,0.549136,100.0,91.4,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,kick_ilb,[Unknown],0xffffffffabcce2a0
pci_mmcfg_read,0.549136,100.0,57.1,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,pci_mmcfg_read,[Unknown],0xffffffffac49ab90
scheduler_tick,0.549136,0.0,0.0,100.0,0.0,57.1,0.0,432012960,96002880,48003360,48003360,0,0,0,0,0.0,vmlinux,scheduler_tick,[Unknown],0xffffffffabcca6f0
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.549136,-0.0,0.0,0.0,0.0,0.0,0.0,40897226880,0,0,0,0,0,0,0,7.346154,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43315a
"std::basic_filebuf<char, std::char_traits<char>>::underflow",0.549136,-0.0,0.0,0.0,0.0,0.0,0.0,1008030240,192005760,0,0,0,0,0,0,7.000000,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::underflow(void)",[Unknown],0x103090
__acct_update_integrals,0.470688,100.0,100.0,0.0,76.2,0.0,0.0,144004320,0,0,48003360,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffabd7ef80
__add_to_page_cache_locked,0.470688,-0.0,0.0,0.0,0.0,0.0,0.0,576017280,192005760,0,0,0,0,0,0,0.0,vmlinux,__add_to_page_cache_locked,[Unknown],0xffffffffabe04370
__pthread_enable_asynccancel,0.470688,0.0,0.0,0.0,0.0,0.0,0.0,144004320,96002880,0,0,0,0,0,0,28.000000,libpthread-2.29.so,__pthread_enable_asynccancel,cancellation.S,0x129e0
ksys_lseek,0.470688,,0.0,0.0,0.0,0.0,0.0,0,96002880,0,0,0,0,0,0,0.0,vmlinux,ksys_lseek,[Unknown],0xffffffffabeb44a0
