Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
update_curr,0.522984,45.0,0.0,32.6,0.0,32.6,32.6,32.6,0.0,0.0,0.0,0.0,462013860,504015120,0,0,0,0,0.0,vmlinux,update_curr,[Unknown],0xffffffff992d2fd0
__cgroup_account_cputime_field,0.496835,100.0,0.0,100.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffff99351b50
__gnu_cxx::new_allocator<double>::allocate,0.496835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,2940088200,0,0,0,0,14.000000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x432509
pci_conf1_read,0.496835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,vmlinux,pci_conf1_read,[Unknown],0xffffffff99a9ae40
alloc_perturb,0.470686,-0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,23772713160,0,0,0,0,0,7.000000,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,0.444537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
entry_SYSCALL_64,0.444537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,9.000000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff99e00010
find_get_entry,0.444537,-0.0,0.0,63.6,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,294008820,462013860,0,0,0,0,9.000000,vmlinux,find_get_entry,[Unknown],0xffffffff99404140
rcu_all_qs,0.418387,100.0,100.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,84002520,378011340,0,0,0,0,0.0,vmlinux,rcu_all_qs,[Unknown],0xffffffff993121e0
xas_load,0.418387,0.0,100.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,798023940,378011340,0,0,0,0,7.250000,vmlinux,xas_load,[Unknown],0xffffffff99c39ba0
interrupt_entry,0.392238,3.3,46.7,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,interrupt_entry,[Unknown],0xffffffff99e00880
mem_cgroup_try_charge_delay,0.392238,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff994a2100
update_min_vruntime,0.392238,0.0,100.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,336010080,126003780,0,0,0,0,43.000000,vmlinux,update_min_vruntime,[Unknown],0xffffffff992cde80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.366089,47.2,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,336010080,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea57
__update_load_avg_cfs_rq,0.366089,,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,332.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff992e7ca0
alloc_perturb,0.366089,-0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,504015120,0,0,0,0,0,0.0,libc-2.29.so,alloc_perturb,malloc.c,0x96dd6
mark_page_accessed,0.366089,41.7,58.3,0.0,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,1302039060,126003780,0,0,0,0,7.000000,vmlinux,mark_page_accessed,[Unknown],0xffffffff9941adb0
"std::vector<double, std::allocator<double>>::_M_check_len",0.339940,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822114660,210006300,0,0,0,0,12.000000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43210a
__pagevec_lru_add_fn,0.313791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378011340,294008820,0,0,0,0,53.000000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff9941a370
_raw_spin_lock_irqsave,0.313791,72.0,100.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,210006300,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff99c50390
cgroup_rstat_updated,0.313791,0.0,0.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,0.0,0.0,672020160,294008820,0,0,0,0,0.0,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff993515c0
rcu_sched_clock_irq,0.313791,36.4,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,84002520,42001260,0,0,0,0,118.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff99314a20
release_pages,0.313791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176035280,504015120,0,0,0,0,7.000000,vmlinux,release_pages,[Unknown],0xffffffff9941a650
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.313791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43e2ce
update_cfs_group,0.313791,,0.0,0.0,66.7,0.0,0.0,66.7,0.0,0.0,0.0,0.0,168005040,0,0,0,0,0,7.000000,vmlinux,update_cfs_group,[Unknown],0xffffffff992d3380
copy_page_to_iter,0.287641,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,168005040,0,0,0,0,7.000000,vmlinux,copy_page_to_iter,[Unknown],0xffffffff996ea050
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.287641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672020160,0,0,0,0,0,12.000000,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43215b
native_apic_mem_write,0.261492,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42001260,84002520,0,0,0,0,0.0,vmlinux,native_apic_mem_write,[Unknown],0xffffffff99269950
native_sched_clock,0.261492,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,0,0,0,0,0,0.0,vmlinux,native_sched_clock,[Unknown],0xffffffff99238f10
sched_yield,0.261492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588017640,0,0,0,0,0,7.000000,libc-2.29.so,sched_yield,syscall-template.S,0x101860
account_entity_dequeue,0.235343,,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffff992d24f0
clear_subpage,0.235343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294008820,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffff99443800
handle_mm_fault,0.235343,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462013860,252007560,0,0,0,0,8.000000,vmlinux,handle_mm_fault,[Unknown],0xffffffff99449ab0
kick_ilb,0.235343,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,kick_ilb,[Unknown],0xffffffff992ce2a0
kthread_blkcg,0.235343,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126003780,0,0,0,0,0,0.0,vmlinux,kthread_blkcg,[Unknown],0xffffffff992bcd80
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",0.235343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,588017640,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x4221e0
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",0.235343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672020160,0,0,0,0,0,9.333333,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x43210a
trigger_load_balance,0.235343,12.5,58.3,0.0,58.3,0.0,58.3,0.0,0.0,0.0,0.0,0.0,168005040,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffff992db5d0
unmap_page_range,0.235343,-0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,378011340,252007560,0,0,0,0,0.0,vmlinux,unmap_page_range,[Unknown],0xffffffff99445c80
__alloc_pages_nodemask,0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210006300,462013860,0,0,0,0,0.0,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff99411a00
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",0.209194,-0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43de8c
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",0.209194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43206f
free_pcppages_bulk,0.209194,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,924027720,420012600,0,0,0,0,0.0,vmlinux,free_pcppages_bulk,[Unknown],0xffffffff9940d780
func@0x4043d0,0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31920957600,0,0,0,0,0,7.325000,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
note_gp_changes,0.209194,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0.0,vmlinux,note_gp_changes,[Unknown],0xffffffff993134b0
pick_next_task_fair,0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714021420,630018900,0,0,0,0,7.000000,vmlinux,pick_next_task_fair,[Unknown],0xffffffff992dac90
run_timer_softirq,0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126003780,84002520,0,0,0,0,7.000000,vmlinux,run_timer_softirq,[Unknown],0xffffffff99321380
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588017640,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41f00d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",0.209194,19.6,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11928357840,0,42002940,0,0,0,17.222222,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41ea30
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",0.209194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43218d
__calc_delta,0.183044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,0.0,vmlinux,__calc_delta,[Unknown],0xffffffff992cdda0
alloc_perturb,0.183044,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814084420,0,0,0,0,0,7.333333,libc-2.29.so,alloc_perturb,malloc.c,0x97776
calConstantForSecondTerm$omp$parallel_for@91,0.183044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,0.0,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43d971
cpuacct_charge,0.183044,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,336010080,84002520,0,0,0,0,0.0,vmlinux,cpuacct_charge,[Unknown],0xffffffff992ee270
do_sched_yield,0.183044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,42001260,0,0,0,0,0.0,vmlinux,do_sched_yield,[Unknown],0xffffffff992c82a0
hrtimer_active,0.183044,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffff99322c80
ksoftirqd_running,0.183044,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffff9929c6e0
native_write_msr,0.183044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffff99273f60
page_counter_try_charge,0.183044,100.0,87.5,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,0.0,vmlinux,page_counter_try_charge,[Unknown],0xffffffff99499db0
prep_new_page,0.183044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84002520,0,0,0,0,0.0,vmlinux,prep_new_page,[Unknown],0xffffffff9940c730
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.183044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192095760,0,0,0,0,0,11.846154,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41ea96
sync_regs,0.183044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffff9922f3b0
update_rq_clock,0.183044,50.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,168005040,0,0,0,0,0.0,vmlinux,update_rq_clock,[Unknown],0xffffffff992c65c0
__do_page_fault,0.156895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,378011340,0,0,0,0,8.000000,vmlinux,__do_page_fault,[Unknown],0xffffffff9927c190
_intel_fast_memmove,0.156895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b140
func@0x404030,0.156895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,driverForGraphClustering,func@0x404030,[Unknown],0x404030
hrtimer_interrupt,0.156895,-0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,84002520,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffff99323c70
pci_mmcfg_read,0.156895,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0.0,vmlinux,pci_mmcfg_read,[Unknown],0xffffffff99a9ab90
read_tsc,0.156895,-0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffff99238db0
scheduler_tick,0.156895,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,126003780,168005040,0,0,0,0,9.000000,vmlinux,scheduler_tick,[Unknown],0xffffffff992ca6f0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",0.156895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924027720,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41f08b
__do_softirq,0.130746,,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,126003780,42001260,0,0,0,0,7.000000,vmlinux,__do_softirq,[Unknown],0xffffffff9a000000
__update_load_avg_se,0.130746,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294008820,0,0,0,0,0,41.666667,vmlinux,__update_load_avg_se,[Unknown],0xffffffff992e7a00
__zone_watermark_ok,0.130746,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924027720,42001260,0,0,0,0,7.000000,vmlinux,__zone_watermark_ok,[Unknown],0xffffffff9940f1f0
_cond_resched,0.130746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336010080,252007560,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffff99c4b1c0
down_read_trylock,0.130746,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,84002520,0,0,0,0,0.0,vmlinux,down_read_trylock,[Unknown],0xffffffff992f09f0
lru_cache_add_active_or_unevictable,0.130746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210006300,42001260,0,0,0,0,0.0,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffff9941af60
page_remove_rmap,0.130746,,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,378011340,210006300,0,0,0,0,0.0,vmlinux,page_remove_rmap,[Unknown],0xffffffff99459db0
pick_next_entity,0.130746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882026460,0,0,0,0,0,7.000000,vmlinux,pick_next_entity,[Unknown],0xffffffff992cee90
pmd_pfn,0.130746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffff994434e0
rcu_irq_enter,0.130746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffff99314900
run_local_timers,0.130746,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffff99322820
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.130746,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43e274
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",0.130746,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294008820,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431f63
tick_sched_do_timer,0.130746,-0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffff99334820
[sep5],0.104597,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,588017640,630018900,0,0,0,0,0.0,sep5,[sep5],[Unknown],0x0
__hrtimer_run_queues,0.104597,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126003780,42001260,0,0,0,0,0.0,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffff99323490
_raw_spin_lock_irq,0.104597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffff99c50590
_raw_spin_unlock_irqrestore,0.104597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,42001260,0,0,0,0,0.0,vmlinux,_raw_spin_unlock_irqrestore,[Unknown],0xffffffff99c501e0
calc_global_load_tick,0.104597,-0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffff992ccb40
clear_buddies,0.104597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294008820,0,0,0,0,0,0.0,vmlinux,clear_buddies,[Unknown],0xffffffff992ce330
irq_enter,0.104597,,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffff9929d140
irq_work_tick,0.104597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,irq_work_tick,[Unknown],0xffffffff993c1d00
smp_apic_timer_interrupt,0.104597,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffff99e024e0
swapgs_restore_regs_and_return_to_usermode,0.104597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210006300,84002520,0,0,0,0,0.0,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffff99e00974
sysmalloc,0.104597,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84002520,0,0,0,0,0.0,libc-2.29.so,sysmalloc,malloc.c,0x95d90
__accumulate_pelt_segments,0.078448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__accumulate_pelt_segments,[Unknown],0xffffffff992e77d0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",0.078448,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x432081
__page_set_anon_rmap,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0.0,vmlinux,__page_set_anon_rmap,[Unknown],0xffffffff99459020
__schedule,0.078448,-0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,378011340,504015120,0,0,0,0,8.000000,vmlinux,__schedule,[Unknown],0xffffffff99c4a700
alloc_perturb,0.078448,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032120960,0,0,0,0,0,7.000000,libc-2.29.so,alloc_perturb,malloc.c,0x975ca
cpu_load_update_active,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,cpu_load_update_active,[Unknown],0xffffffff992d8bd0
mem_cgroup_commit_charge,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126003780,42001260,0,0,0,0,0.0,vmlinux,mem_cgroup_commit_charge,[Unknown],0xffffffff994a2b30
rb_next,0.078448,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffff99c312d0
sched_clock_cpu,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,0,0,0,0,0,7.000000,vmlinux,sched_clock_cpu,[Unknown],0xffffffff992ccd50
up_read,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,42001260,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffff992f0a70
xas_start,0.078448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,210006300,0,0,0,0,0.0,vmlinux,xas_start,[Unknown],0xffffffff99c39b10
"__gnu_cxx::new_allocator<double>::construct<double, double>",0.052298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,798023940,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x432184
__gnu_cxx::new_allocator<double>::deallocate,0.052298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x4324a7
__inc_numa_state,0.052298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42001260,0,0,0,0,0,8.000000,vmlinux,__inc_numa_state,[Unknown],0xffffffff9942fe50
