Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
pagevec_lru_move_fn,22.313782,29.5,5.4,16.3,43.4,43.4,0.0,3520105600,4320129600,0,0,0,0,0,0,8.750000,vmlinux,pagevec_lru_move_fn,[Unknown],0xffffffff9e81aa40
vmacache_find,22.139455,0.0,31.2,20.8,36.4,15.6,0.0,8960268800,480014400,160011200,0,0,0,0,0,8.857143,vmlinux,vmacache_find,[Unknown],0xffffffff9e83d720
__lseek64,21.965129,15.3,12.3,0.0,0.0,0.0,0.0,26880806400,0,0,0,0,0,0,0,7.000000,libpthread-2.29.so,__lseek64,lseek64.c,0x13330
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",21.790802,0.0,29.5,0.0,0.0,0.0,12.6,0,35041051200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4333f3
rcu_all_qs,21.790802,42.1,30.5,,0.0,,22.9,5760172800,16320489600,0,0,0,0,0,0,9.285714,vmlinux,rcu_all_qs,[Unknown],0xffffffff9e7121e0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",21.267823,12.1,16.4,0.0,0.0,0.0,0.0,0,10720321600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4333b7
rwsem_down_read_failed,21.093497,69.2,100.0,0.0,0.0,30.8,0.0,4480134400,640019200,0,0,0,0,0,0,0.0,vmlinux,rwsem_down_read_failed,[Unknown],0xffffffff9f04e5a0
mem_cgroup_charge_statistics,20.744844,16.1,23.9,4.8,59.8,19.1,0.0,12160364800,4320129600,0,0,0,0,0,0,7.333333,vmlinux,mem_cgroup_charge_statistics,[Unknown],0xffffffff9e89bf80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",20.396191,1.1,24.6,0.0,9.8,14.8,0.0,0,15360460800,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa1b
_cond_resched,20.396191,24.1,11.4,0.0,0.0,0.0,51.4,24320729600,12640379200,0,0,0,0,0,0,8.562500,vmlinux,_cond_resched,[Unknown],0xffffffff9f04b1c0
__libc_read,20.221865,22.4,6.0,6.0,0.0,0.0,0.0,0,3840115200,0,0,0,0,0,0,0.0,libpthread-2.29.so,__libc_read,read.c,0x12d80
__gnu_cxx::new_allocator<double>::allocate,19.698885,0.0,29.1,0.0,0.0,0.0,0.0,10880326400,65121953600,0,0,0,0,0,0,10.833333,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x4334b9
_raw_spin_lock_irq,19.175906,28.4,84.7,0.0,18.8,9.4,0.0,640019200,2080062400,0,0,0,0,0,0,7.000000,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffff9f050590
pmd_pfn,19.175906,96.8,0.0,0.0,0.0,0.0,100.0,3520105600,0,0,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffff9e8434e0
__mod_node_page_state,18.304274,27.2,0.0,9.8,29.3,0.0,0.0,9920297600,8160244800,0,0,0,0,0,0,14.285714,vmlinux,__mod_node_page_state,[Unknown],0xffffffff9e82dcd0
finish_task_switch,18.304274,33.2,24.3,16.2,16.2,16.2,0.0,960028800,480014400,0,0,0,0,0,0,0.0,vmlinux,finish_task_switch,[Unknown],0xffffffff9e6c4db0
cpuacct_charge,17.781295,77.5,0.0,10.0,10.0,50.0,0.0,5440163200,1280038400,0,0,0,0,0,0,8.800000,vmlinux,cpuacct_charge,[Unknown],0xffffffff9e6ee270
xas_start,17.781295,0.0,14.5,0.0,7.3,0.0,0.0,30400912000,37281118400,0,0,0,0,0,0,12.750000,vmlinux,xas_start,[Unknown],0xffffffff9f039b10
mutex_lock,17.083989,0.0,43.5,0.0,0.0,0.0,0.0,17280518400,16640499200,0,0,0,0,0,0,17.500000,vmlinux,mutex_lock,[Unknown],0xffffffff9f04d330
std::istream::read,17.083989,0.0,14.1,7.0,0.0,0.0,0.0,20800624000,10720321600,0,0,0,0,0,0,7.375000,libstdc++.so.6.0.26,"std::istream::read(char*, long)",[Unknown],0x1110e0
rwsem_down_write_failed_killable,16.909663,64.2,57.3,0.0,19.1,19.1,0.0,1280038400,640019200,0,0,0,0,0,0,154.000000,vmlinux,rwsem_down_write_failed_killable,[Unknown],0xffffffff9f04e710
"std::vector<double, std::allocator<double>>::operator[]",16.909663,0.0,11.7,0.0,0.0,0.0,0.0,247367420800,0,0,0,0,0,0,0,7.916817,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43ec7c
__update_load_avg_cfs_rq,16.735336,32.3,0.0,,8.4,,0.0,4480134400,3680110400,0,0,0,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff9e6e7ca0
__lru_cache_add,16.386683,53.9,0.0,0.0,33.2,0.0,0.0,3200096000,1920057600,0,0,0,0,0,0,9.000000,vmlinux,__lru_cache_add,[Unknown],0xffffffff9e81aba0
entry_SYSCALL_64_after_hwframe,16.212357,8.9,0.0,0.0,0.0,0.0,7.1,13120393600,17440523200,0,0,0,0,0,0,7.250000,vmlinux,entry_SYSCALL_64_after_hwframe,[Unknown],0xffffffff9f200048
fput_many,15.689378,0.0,27.0,0.0,0.0,0.0,0.0,6720201600,8960268800,0,0,0,0,0,0,17.285714,vmlinux,fput_many,[Unknown],0xffffffff9e8b7d00
mem_cgroup_from_task,15.689378,42.9,23.4,7.8,0.0,23.4,0.0,3200096000,480014400,0,0,0,0,0,0,12.000000,vmlinux,mem_cgroup_from_task,[Unknown],0xffffffff9e89a020
sysmalloc,15.689378,15.4,0.0,18.8,0.0,0.0,0.0,960028800,1280038400,0,0,0,0,0,0,7.000000,libc-2.29.so,sysmalloc,malloc.c,0x95d90
kmp_flag_native<unsigned long long>::get,15.515051,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
mutex_unlock,15.515051,,26.4,6.6,0.0,0.0,0.0,29120873600,13760412800,0,0,0,0,0,0,7.857143,vmlinux,mutex_unlock,[Unknown],0xffffffff9f04c560
mark_page_accessed,15.340725,0.0,0.0,,8.9,,0.0,38081142400,480014400,0,0,0,0,0,0,8.312500,vmlinux,mark_page_accessed,[Unknown],0xffffffff9e81adb0
vfs_read,15.340725,0.0,14.2,,0.0,,0.0,28800864000,34241027200,0,0,0,0,0,0,7.875000,vmlinux,vfs_read,[Unknown],0xffffffff9e8b67d0
native_flush_tlb_one_user,14.817746,46.0,7.7,0.0,15.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffff9e673e10
trigger_load_balance,14.817746,89.3,26.7,,37.3,,0.0,0,160004800,0,0,0,0,0,0,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffff9e6db5d0
osq_lock,14.643419,14.8,10.5,0.0,0.0,10.5,0.0,640019200,160004800,0,0,0,0,0,0,6.000000,vmlinux,osq_lock,[Unknown],0xffffffff9e6f0db0
__rwsem_mark_wake,14.469093,,0.0,0.0,81.5,23.3,0.0,960028800,480014400,0,0,0,0,0,0,162.000000,vmlinux,__rwsem_mark_wake,[Unknown],0xffffffff9e6f2570
clear_huge_page,14.294766,100.0,0.0,0.0,0.0,0.0,100.0,0,160004800,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffff9e84bbe0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",14.294766,0.0,7.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43313d
update_cfs_group,14.120440,32.6,11.2,44.9,0.0,0.0,0.0,2880086400,960028800,0,0,0,0,0,0,7.000000,vmlinux,update_cfs_group,[Unknown],0xffffffff9e6d3380
do_syscall_64,13.946114,25.7,14.1,7.0,0.0,0.0,0.0,10880326400,31040931200,0,0,0,0,0,0,9.190476,vmlinux,do_syscall_64,[Unknown],0xffffffff9e604210
find_vma,13.771787,26.9,28.4,14.2,0.0,28.4,0.0,1280038400,960028800,0,0,0,0,0,0,7.000000,vmlinux,find_vma,[Unknown],0xffffffff9e84ec20
flush_smp_call_function_queue,13.771787,0.0,88.0,,0.0,,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffff9e739e00
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",13.771787,0.0,9.4,9.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43f389
new_sync_read,13.597461,0.0,8.6,0.0,0.0,0.0,0.0,34241027200,14240427200,0,0,0,0,0,0,7.687500,vmlinux,new_sync_read,[Unknown],0xffffffff9e8b3920
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",13.597461,0.0,6.4,0.0,0.0,0.0,0.0,5440163200,0,0,0,0,0,0,0,12.142857,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43310b
"std::basic_filebuf<char, std::char_traits<char>>::xsgetn",13.597461,,8.9,0.0,0.0,0.0,0.0,6080182400,320009600,0,0,0,0,0,0,7.285714,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::xsgetn(char*, long)",[Unknown],0x103bc0
__fget_light,13.248808,,17.5,0.0,0.0,0.0,0.0,6400192000,9600288000,0,0,0,0,0,0,7.500000,vmlinux,__fget_light,[Unknown],0xffffffff9e8d7e50
native_sched_clock,13.248808,0.0,56.9,28.4,0.0,42.7,0.0,6400192000,0,0,0,0,0,0,0,8.666667,vmlinux,native_sched_clock,[Unknown],0xffffffff9e638f10
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",13.074481,23.5,13.2,0.0,6.6,6.6,0.0,33280998400,0,1600112000,320022400,480033600,0,160011200,0,47.363636,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9f2
change_protection_range,12.900155,41.8,23.7,0.0,0.0,47.4,0.0,6080182400,3040091200,0,0,0,0,0,0,13.000000,vmlinux,change_protection_range,[Unknown],0xffffffff9e854040
fsnotify,12.900155,-0.0,0.0,0.0,18.6,0.0,0.0,17280518400,13280398400,0,0,0,0,0,0,7.760000,vmlinux,fsnotify,[Unknown],0xffffffff9e901c60
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",12.900155,54.9,14.9,0.0,0.0,0.0,81.9,0,5600168000,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x423190
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",12.725829,0.0,23.1,0.0,15.4,0.0,0.0,39361180800,0,2240156800,1280089600,320022400,0,160011200,0,133.538462,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9e9
pci_conf1_read,12.377176,83.1,58.2,0.0,0.0,0.0,0.0,640019200,160004800,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffff9ee9ae40
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",12.202849,6.6,0.0,32.8,0.0,24.6,0.0,0,4800144000,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa07
"std::basic_filebuf<char, std::char_traits<char>>::_M_seek",12.202849,,0.0,0.0,0.0,0.0,32.0,1920057600,11040331200,0,0,0,0,0,0,7.428571,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::_M_seek(long, std::_Ios_Seekdir, __mbstate_t)",[Unknown],0x104df0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",12.028523,36.0,22.3,7.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43ed07
__intel_avx_rep_memset,12.028523,0.0,0.0,0.0,0.0,0.0,0.0,0,160004800,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x470e50
common_file_perm,12.028523,0.0,12.5,0.0,0.0,0.0,0.0,10880326400,7200216000,0,0,0,0,0,0,8.200000,vmlinux,common_file_perm,[Unknown],0xffffffff9ea6cf60
copyout,11.854197,87.8,16.2,0.0,8.1,0.0,0.0,6080182400,8160244800,0,0,0,0,0,0,7.500000,vmlinux,copyout,[Unknown],0xffffffff9eae76b0
down_write_killable,11.854197,,100.0,0.0,0.0,67.4,0.0,320009600,640019200,0,0,0,0,0,0,0.0,vmlinux,down_write_killable,[Unknown],0xffffffff9f04d910
tcache_get,11.854197,0.0,15.2,0.0,0.0,0.0,0.0,23040691200,12320369600,0,0,0,0,0,0,7.166667,libc-2.29.so,tcache_get,malloc.c,0x974b8
llist_reverse_order,11.505544,12.4,68.6,30.5,0.0,30.5,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffff9eaec4a0
syscall_return_via_sysret,11.331217,39.7,36.1,0.0,0.0,0.0,0.0,30720921600,3200096000,0,0,0,0,0,0,9.137931,vmlinux,syscall_return_via_sysret,[Unknown],0xffffffff9f2000f1
update_sd_lb_stats,11.331217,37.0,0.0,19.4,9.7,19.4,0.0,960028800,480014400,0,0,160011200,0,0,0,0.0,vmlinux,update_sd_lb_stats,[Unknown],0xffffffff9e6d8eb0
__fdget_pos,11.156891,15.7,76.4,,0.0,,0.0,14080422400,3200096000,0,0,0,0,0,0,11.000000,vmlinux,__fdget_pos,[Unknown],0xffffffff9e8d8e20
"std::basic_streambuf<char, std::char_traits<char>>::xsgetn",10.982564,-0.0,0.0,14.2,0.0,0.0,0.0,8320249600,10720321600,0,0,0,0,0,0,7.666667,libstdc++.so.6.0.26,"std::basic_streambuf<char, std::char_traits<char>>::xsgetn(char*, long)",[Unknown],0x13cff0
wake_q_add,10.982564,78.2,87.3,0.0,14.5,0.0,0.0,320009600,320009600,0,0,0,0,0,0,0.0,vmlinux,wake_q_add,[Unknown],0xffffffff9e6c75e0
__update_load_avg_se,10.808238,0.0,25.6,,25.6,,0.0,7360220800,1760052800,0,0,0,0,0,0,11.250000,vmlinux,__update_load_avg_se,[Unknown],0xffffffff9e6e7a00
lru_cache_add_active_or_unevictable,10.633912,0.0,40.0,0.0,0.0,0.0,0.0,10560316800,1280038400,0,0,0,0,0,0,7.000000,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffff9e81af60
"std::basic_filebuf<char, std::char_traits<char>>::seekoff",10.633912,-0.0,0.0,0.0,0.0,0.0,0.0,9280278400,8640259200,0,0,0,0,0,0,7.600000,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::seekoff(long, std::_Ios_Seekdir, std::_Ios_Openmode)",[Unknown],0x105120
__pthread_disable_asynccancel,10.459585,-0.0,0.0,0.0,0.0,0.0,0.0,25600768000,800024000,0,0,0,0,0,0,20.500000,libpthread-2.29.so,__pthread_disable_asynccancel,cancellation.S,0x12a40
alloc_perturb,10.459585,1.3,37.1,0.0,0.0,0.0,0.0,164484934400,0,0,0,0,0,0,0,7.645161,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
pick_next_task_fair,10.459585,9.0,0.0,11.6,23.3,11.6,0.0,9280278400,6400192000,0,0,0,0,0,0,7.333333,vmlinux,pick_next_task_fair,[Unknown],0xffffffff9e6dac90
__zone_watermark_ok,10.285259,-0.0,0.0,0.0,0.0,0.0,0.0,39681190400,2560076800,0,0,0,0,0,0,8.000000,vmlinux,__zone_watermark_ok,[Unknown],0xffffffff9e80f1f0
_raw_spin_trylock,10.110932,75.4,36.9,0.0,24.6,24.6,0.0,0,0,0,0,0,0,0,0,1493.000000,vmlinux,_raw_spin_trylock,[Unknown],0xffffffff9f0501b0
cgroup_rstat_updated,10.110932,27.0,11.2,33.7,0.0,22.5,0.0,4480134400,2880086400,0,0,0,0,0,0,10.200000,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff9e7515c0
ext4_file_read_iter,10.110932,,12.3,12.3,0.0,0.0,0.0,16000480000,17920537600,0,0,0,0,0,0,9.166667,vmlinux,ext4_file_read_iter,[Unknown],0xffffffff9e96a680
ext4_llseek,9.936606,0.0,100.0,0.0,0.0,0.0,0.0,8640259200,1600048000,0,0,0,0,0,0,7.111111,vmlinux,ext4_llseek,[Unknown],0xffffffff9e96a230
update_rq_clock,9.936606,65.9,0.0,,0.0,,0.0,1600048000,4000120000,160011200,0,0,0,0,0,57.000000,vmlinux,update_rq_clock,[Unknown],0xffffffff9e6c65c0
"std::vector<double, std::allocator<double>>::_M_check_len",9.587953,-0.0,0.0,0.0,0.0,0.0,0.0,30720921600,17120513600,0,0,0,0,0,0,14.200000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4330ba
std::istream::seekg,9.413627,0.0,0.0,26.1,0.0,0.0,0.0,19200576000,8480254400,0,0,0,0,0,0,8.882353,libstdc++.so.6.0.26,"std::istream::seekg(long, std::_Ios_Seekdir)",[Unknown],0x111960
__pthread_enable_asynccancel,9.239300,16.0,18.3,0.0,0.0,0.0,0.0,12160364800,6240187200,0,0,0,0,0,0,7.000000,libpthread-2.29.so,__pthread_enable_asynccancel,cancellation.S,0x129e0
update_min_vruntime,9.239300,,80.0,13.3,0.0,80.0,0.0,3520105600,1600048000,0,0,0,0,0,0,10.250000,vmlinux,update_min_vruntime,[Unknown],0xffffffff9e6cde80
alloc_pages_vma,9.064974,0.0,40.9,0.0,0.0,0.0,0.0,2880086400,7360220800,0,0,0,0,0,0,19.250000,vmlinux,alloc_pages_vma,[Unknown],0xffffffff9e8775d0
error_entry,9.064974,2.0,0.0,0.0,12.8,0.0,0.0,2560076800,3680110400,0,0,0,0,0,0,0.0,vmlinux,error_entry,[Unknown],0xffffffff9f201210
get_vma_policy.part.39,9.064974,0.0,33.7,0.0,33.7,0.0,0.0,3200096000,3040091200,0,0,0,0,0,0,8.666667,vmlinux,get_vma_policy.part.39,[Unknown],0xffffffff9e874220
pagecache_get_page,9.064974,0.0,0.0,0.0,0.0,0.0,0.0,0,16800504000,0,0,0,0,0,0,7.192308,vmlinux,pagecache_get_page,[Unknown],0xffffffff9e8047a0
__fsnotify_parent,8.716321,0.0,18.3,0.0,0.0,0.0,0.0,31360940800,640019200,0,0,0,0,0,0,10.062500,vmlinux,__fsnotify_parent,[Unknown],0xffffffff9e902140
__switch_to,8.541995,15.0,0.0,0.0,0.0,40.9,0.0,960028800,1440043200,0,0,0,0,0,0,7.000000,vmlinux,__switch_to,[Unknown],0xffffffff9e62d820
func@0x4043d0,8.541995,17.4,22.9,0.0,0.0,0.0,0.0,166404992000,0,0,0,0,0,0,0,7.934066,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
rwsem_spin_on_owner,8.541995,100.0,0.0,58.2,38.8,0.0,0.0,320009600,0,0,0,0,0,0,0,7.000000,vmlinux,rwsem_spin_on_owner,[Unknown],0xffffffff9e6f28c0
std::istream::sentry::sentry,8.541995,0.0,0.0,,0.0,,0.0,5120153600,12960388800,0,0,0,0,0,0,7.636364,libstdc++.so.6.0.26,"std::istream::sentry::sentry(std::istream&, bool)",[Unknown],0x1100f0
ksys_lseek,8.367668,,16.0,0.0,0.0,0.0,0.0,0,4640139200,0,0,0,0,0,0,7.111111,vmlinux,ksys_lseek,[Unknown],0xffffffff9e8b44a0
rcu_sched_clock_irq,8.367668,38.7,0.0,62.4,78.0,0.0,0.0,1280038400,320009600,0,0,0,0,0,0,7.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff9e714a20
select_task_rq_fair,8.193342,0.0,26.7,0.0,0.0,100.0,0.0,1280038400,2080062400,0,0,0,0,0,0,8.333333,vmlinux,select_task_rq_fair,[Unknown],0xffffffff9e6cf640
ksys_read,8.019015,0.0,16.4,0.0,0.0,0.0,0.0,4800144000,1760052800,0,0,0,0,0,0,7.166667,vmlinux,ksys_read,[Unknown],0xffffffff9e8b6b80
[sep5],7.844689,14.1,15.6,0.0,46.8,15.6,0.0,1920057600,960028800,0,0,0,0,0,0,7.000000,sep5,[sep5],[Unknown],0x0
__mod_zone_page_state,7.670362,2.6,15.2,0.0,15.2,0.0,0.0,10880326400,8480254400,0,0,0,0,0,0,8.800000,vmlinux,__mod_zone_page_state,[Unknown],0xffffffff9e82dc70
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",7.670362,0.0,12.8,0.0,0.0,0.0,0.0,0,6880206400,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x432f13
account_user_time,7.496036,49.8,0.0,0.0,25.1,62.7,0.0,640019200,640019200,0,0,0,0,0,0,9.000000,vmlinux,account_user_time,[Unknown],0xffffffff9e6ccfa0
initCommAss$omp$parallel_for@108,7.496036,90.3,0.0,0.0,19.4,0.0,19.4,0,640019200,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@108,utilityClusteringFunctions.cpp,0x43fec0
ext4_mpage_readpages,7.321710,1.0,61.0,0.0,0.0,0.0,0.0,4800144000,1760052800,0,0,0,0,0,0,7.000000,vmlinux,ext4_mpage_readpages,[Unknown],0xffffffff9e997b80
swapgs_restore_regs_and_return_to_usermode,7.321710,5.3,0.0,0.0,20.6,0.0,0.0,6400192000,160004800,0,0,0,0,0,0,7.750000,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffff9f200974
wake_q_add_safe,7.321710,94.4,47.4,0.0,23.7,0.0,0.0,640019200,640019200,0,0,0,0,0,0,0.0,vmlinux,wake_q_add_safe,[Unknown],0xffffffff9e6c7620
available_idle_cpu,7.147383,79.1,41.7,13.9,55.7,0.0,0.0,640019200,0,0,0,0,0,0,0,0.0,vmlinux,available_idle_cpu,[Unknown],0xffffffff9e6cac90
hrtimer_active,7.147383,86.1,83.5,,97.4,,0.0,640019200,0,160011200,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffff9e722c80
rb_next,7.147383,6.7,0.0,0.0,53.3,26.7,0.0,640019200,0,0,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffff9f0312d0
pci_mmcfg_read,6.973057,74.1,51.9,0.0,69.2,0.0,0.0,320009600,0,0,0,0,0,0,0,0.0,vmlinux,pci_mmcfg_read,[Unknown],0xffffffff9ee9ab90
run_local_timers,6.973057,73.9,52.2,0.0,100.0,13.1,0.0,320009600,480014400,0,0,0,0,0,0,767.000000,vmlinux,run_local_timers,[Unknown],0xffffffff9e722820
__calc_delta,6.624404,0.0,51.2,0.0,0.0,0.0,0.0,3200096000,800024000,0,0,0,0,0,0,7.000000,vmlinux,__calc_delta,[Unknown],0xffffffff9e6cdda0
free_pages_and_swap_cache,6.624404,71.2,0.0,0.0,12.8,38.4,0.0,4160124800,0,0,0,160011200,0,0,0,331.000000,vmlinux,free_pages_and_swap_cache,[Unknown],0xffffffff9e862ed0
reweight_entity,6.624404,0.0,66.2,,22.1,,0.0,960028800,1920057600,0,0,0,0,0,0,7.000000,vmlinux,reweight_entity,[Unknown],0xffffffff9e6d31d0
up_write,6.624404,39.5,86.5,0.0,0.0,0.0,0.0,320009600,640019200,0,0,0,0,0,0,7.000000,vmlinux,up_write,[Unknown],0xffffffff9e6f0aa0
enqueue_task_fair,6.275751,25.3,66.2,,22.1,,0.0,640019200,640019200,0,0,0,0,0,0,0.0,vmlinux,enqueue_task_fair,[Unknown],0xffffffff9e6d55c0
ext4_es_lookup_extent,6.275751,43.1,0.0,,85.3,,0.0,640019200,480014400,0,0,0,0,0,0,15.500000,vmlinux,ext4_es_lookup_extent,[Unknown],0xffffffff9e969760
nohz_balance_exit_idle,6.275751,61.6,100.0,0.0,76.8,0.0,0.0,320009600,0,160011200,0,0,0,0,0,0.0,vmlinux,nohz_balance_exit_idle,[Unknown],0xffffffff9e6db400
"std::basic_filebuf<char, std::char_traits<char>>::underflow",6.275751,-0.0,0.0,0.0,0.0,0.0,0.0,9920297600,7200216000,0,0,0,0,0,0,7.250000,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::underflow(void)",[Unknown],0x103090
_raw_spin_unlock_irqrestore,6.101425,-0.0,0.0,0.0,26.7,0.0,0.0,2240067200,0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_unlock_irqrestore,[Unknown],0xffffffff9f0501e0
cpuacct_account_field,6.101425,82.6,0.0,,13.9,,0.0,640019200,320009600,0,0,0,0,0,0,53.000000,vmlinux,cpuacct_account_field,[Unknown],0xffffffff9e6ee2f0
flush_tlb_func_remote,6.101425,93.2,0.0,0.0,27.2,27.2,0.0,0,160004800,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffff9e684330
hrtimer_interrupt,6.101425,0.0,0.0,,0.0,,0.0,640019200,640019200,0,0,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffff9e723c70
interrupt_entry,6.101425,,17.8,0.0,0.0,35.6,0.0,0,640019200,0,0,0,0,0,0,0.0,vmlinux,interrupt_entry,[Unknown],0xffffffff9f200880
mem_cgroup_page_lruvec,6.101425,44.1,37.6,18.8,0.0,0.0,0.0,5440163200,0,0,0,0,0,0,0,9.000000,vmlinux,mem_cgroup_page_lruvec,[Unknown],0xffffffff9e8a0c40
update_load_avg,6.101425,2.5,0.0,38.8,19.4,0.0,0.0,3520105600,2080062400,0,0,0,0,0,0,9.250000,vmlinux,update_load_avg,[Unknown],0xffffffff9e6d10d0
