Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Memory Bound:Persistent Memory Bound(%),Memory Bound:Persistent Memory Bound:Local Persistent Memory(%),Memory Bound:Persistent Memory Bound:Remote Persistent Memory(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::__copy_move_backward<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_move_b<unsigned int>",185.221915,0.0,21.7,0.0,0.0,0.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38361150800,0,0,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move_backward<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_move_b<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf945
__do_softirq,183.042834,10.4,23.3,0.0,42.9,3.7,1.4,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8960268800,5040151200,140009800,0,0,0,0,0,122.400000,vmlinux,__do_softirq,[Unknown],0xffffffff9a000000
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>",180.863752,29.4,0.0,0.0,15.8,6.8,3.4,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320159600,1400042000,0,0,0,0,0,0,8.000000,imm,"void std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>(unsigned int const&&&)",deque.tcc,0x44830
__update_load_avg_se,166.699723,16.0,19.5,0.0,17.6,0.0,5.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17640529200,8400252000,0,0,0,0,0,0,7.533333,vmlinux,__update_load_avg_se,[Unknown],0xffffffff992e7a00
smp_apic_timer_interrupt,165.610183,25.2,0.0,16.8,41.6,2.3,6.9,50.9,0.0,28.9,0.0,0.0,0.0,0.0,0.0,3360100800,4200126000,0,140009800,0,0,0,0,86.000000,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffff99e024e0
__update_load_avg_cfs_rq,157.983398,13.6,0.0,0.0,36.6,0.0,3.7,19.1,0.0,14.1,0.0,0.0,0.0,0.0,0.0,14840445200,10640319200,140009800,140009800,0,0,0,0,34.636364,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff992e7ca0
hrtimer_active,157.983398,65.1,0.0,8.5,62.2,0.0,18.4,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680260400,280008400,0,0,0,0,0,0,9.714286,vmlinux,hrtimer_active,[Unknown],0xffffffff99322c80
run_timer_softirq,152.535695,8.8,0.0,4.4,24.9,5.0,3.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160184800,2520075600,0,0,0,0,0,0,8.555556,vmlinux,run_timer_softirq,[Unknown],0xffffffff99321380
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",141.640288,45.7,7.4,0.0,0.0,0.0,8.9,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12320369600,0,0,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xfb37
__hrtimer_run_queues,132.923962,28.3,0.0,1.9,42.6,2.5,9.4,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210000,7560226800,0,0,0,0,0,0,22.222222,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffff99323490
cgroup_rstat_updated,129.655340,49.7,50.6,0.0,40.5,0.0,8.1,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210000,6720201600,0,0,0,0,0,0,9.285714,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff993515c0
"__gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>",128.565800,49.7,0.0,10.0,0.0,0.0,4.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,183405502000,0,0,0,0,0,0,0.0,imm,"void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&&&)",new_allocator.h,0x13298
std::_Bit_reference::operator=,128.565800,79.9,3.1,0.0,0.0,0.0,3.8,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51801554000,78402352000,0,0,0,0,0,0,35.574627,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x132bc
rcu_irq_enter,127.476259,14.6,0.0,0.0,100.0,0.0,33.5,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,1120033600,140009800,0,0,0,0,0,17.000000,vmlinux,rcu_irq_enter,[Unknown],0xffffffff99314900
clear_subpage,124.207637,60.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,1400042000,0,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffff99443800
tick_sched_timer,124.207637,65.8,31.5,0.0,56.0,0.0,6.3,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320159600,1960058800,0,0,0,0,0,0,7.666667,vmlinux,tick_sched_timer,[Unknown],0xffffffff99334880
run_local_timers,118.759934,82.7,31.9,6.4,54.0,0.0,14.9,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200126000,1400042000,0,0,0,0,0,0,7.000000,vmlinux,run_local_timers,[Unknown],0xffffffff99322820
scheduler_tick,116.580852,36.4,0.0,5.4,42.9,14.3,16.1,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,7840235200,0,0,0,0,0,0,7.000000,vmlinux,scheduler_tick,[Unknown],0xffffffff992ca6f0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",115.491312,0.0,34.1,0.0,0.0,0.0,35.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xf97c
__acct_update_integrals,107.864527,74.4,0.0,9.5,56.8,0.0,17.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,1120033600,0,0,0,0,0,0,15.666667,vmlinux,__acct_update_integrals,[Unknown],0xffffffff9937ef80
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",104.595905,0.0,13.2,0.9,3.5,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0x126a7
[sep5],103.506364,69.1,0.0,15.0,36.6,23.3,2.5,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12880386400,4760142800,140009800,0,0,0,0,0,17.625000,sep5,[sep5],[Unknown],0x0
update_sd_lb_stats,103.506364,5.8,0.0,10.1,20.1,20.1,5.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680050400,840025200,0,0,0,0,0,0,35.250000,vmlinux,update_sd_lb_stats,[Unknown],0xffffffff992d8eb0
reweight_entity,102.416824,36.6,0.0,0.0,3.8,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8960268800,5880176400,0,0,0,0,0,0,7.125000,vmlinux,reweight_entity,[Unknown],0xffffffff992d31d0
"std::vector<bool, std::allocator<bool>>::operator[]",101.327283,0.2,0.0,33.9,2.9,0.0,15.5,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x132aa
_raw_spin_lock_irqsave,99.148202,32.5,70.9,0.0,24.8,3.5,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800084000,3080092400,0,0,0,0,0,0,9.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff99c50390
interrupt_entry,96.969120,14.7,31.3,0.0,14.3,14.3,2.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920117600,7280218400,0,0,0,0,0,0,12.400000,vmlinux,interrupt_entry,[Unknown],0xffffffff99e00880
update_cfs_group,91.521417,22.2,4.9,0.0,31.5,0.0,3.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320159600,1120033600,0,0,0,0,0,0,7.000000,vmlinux,update_cfs_group,[Unknown],0xffffffff992d3380
account_entity_dequeue,87.163254,42.8,0.0,15.7,37.8,4.2,3.1,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920117600,3080092400,0,0,0,0,0,0,7.000000,vmlinux,account_entity_dequeue,[Unknown],0xffffffff992d24f0
operator new,87.163254,6.6,0.0,2.0,7.8,0.0,5.9,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10920327600,0,0,0,0,0,0,7.000000,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
update_min_vruntime,86.073713,57.8,46.9,0.0,85.8,10.7,20.1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,1400042000,0,0,0,0,0,0,574.000000,vmlinux,update_min_vruntime,[Unknown],0xffffffff992cde80
ksoftirqd_running,83.894632,55.8,0.0,0.5,100.0,2.3,12.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400042000,0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffff9929c6e0
irq_enter,82.805091,0.0,0.0,1.3,82.4,0.0,23.2,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960058800,560016800,0,0,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffff9929d140
get_page_from_freelist,80.626010,45.0,30.6,8.6,9.8,24.4,25.7,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400042000,560016800,0,0,0,0,0,0,7.000000,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9940f520
pci_conf1_read,79.536469,34.8,43.9,0.0,3.9,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1120033600,0,0,0,0,0,0,21.000000,vmlinux,pci_conf1_read,[Unknown],0xffffffff99a9ae40
calc_global_load_tick,77.357388,37.7,5.2,0.0,58.1,0.0,9.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520075600,0,0,0,0,0,0,0,12.000000,vmlinux,calc_global_load_tick,[Unknown],0xffffffff992ccb40
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",77.357388,0.3,5.0,0.0,0.0,0.0,42.2,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10080302400,0,0,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xfb20
cpuacct_charge,76.267847,63.8,6.6,0.0,89.9,0.0,4.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640109200,840025200,0,0,0,0,0,0,0.0,vmlinux,cpuacct_charge,[Unknown],0xffffffff992ee270
tick_sched_do_timer,75.178307,11.8,0.0,7.0,56.0,0.0,12.6,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640109200,0,0,0,0,0,0,0,11.000000,vmlinux,tick_sched_do_timer,[Unknown],0xffffffff99334820
trigger_load_balance,75.178307,42.2,0.0,19.0,44.3,0.0,4.7,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920117600,1120033600,0,0,0,0,0,0,8.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffff992db5d0
run_posix_cpu_timers,74.088766,36.4,0.0,15.2,33.1,0.0,8.3,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720201600,1120033600,0,0,0,0,0,0,7.800000,vmlinux,run_posix_cpu_timers,[Unknown],0xffffffff9932f810
tick_program_event,72.999225,35.2,0.0,0.0,67.4,0.0,6.7,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400042000,1400042000,0,0,0,0,0,0,7.000000,vmlinux,tick_program_event,[Unknown],0xffffffff99334060
update_rq_clock,72.999225,65.5,6.0,0.0,82.1,0.0,18.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,4480134400,0,0,0,0,0,0,21.400000,vmlinux,update_rq_clock,[Unknown],0xffffffff992c65c0
rb_next,71.909685,65.8,0.0,24.4,51.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680050400,0,0,0,0,0,0,0,7.000000,vmlinux,rb_next,[Unknown],0xffffffff99c312d0
__cgroup_account_cputime_field,69.730603,30.7,0.0,100.0,42.9,0.0,9.2,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,1120033600,0,0,0,0,0,0,23.000000,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffff99351b50
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",69.730603,-0.0,0.0,0.0,0.0,0.0,9.7,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xf9b1
tcache_get,64.282900,58.6,6.6,0.0,15.9,52.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,2520075600,0,0,0,0,0,0,21.400000,libc-2.29.so,tcache_get,malloc.c,0x98bd9
_raw_spin_lock,58.835197,51.6,80.5,0.0,32.2,10.7,4.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,1960058800,0,0,0,0,0,0,68.000000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff99c50560
note_gp_changes,55.566574,33.6,51.7,0.0,82.8,0.0,10.3,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,1400042000,0,0,0,0,0,0,0.0,vmlinux,note_gp_changes,[Unknown],0xffffffff993134b0
rebalance_domains,53.387493,0.0,33.9,0.0,74.5,33.9,10.2,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,560016800,140009800,0,0,0,0,0,7.000000,vmlinux,rebalance_domains,[Unknown],0xffffffff992da6c0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",52.297952,0.0,64.4,0.0,0.0,0.0,29.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfd71
load_balance,47.939790,0.0,0.0,14.7,19.6,39.1,7.3,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,280008400,140009800,0,0,0,0,0,0.0,vmlinux,load_balance,[Unknown],0xffffffff992d9bc0
"std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",47.939790,30.3,44.7,0.0,14.3,0.0,16.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,0,0,0,0,0,0,0,7.111111,imm,"void std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xfbe4
__schedule,46.850249,0.0,85.8,0.0,0.0,68.7,6.4,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__schedule,[Unknown],0xffffffff99c4a700
intel_pstate_update_util_hwp,46.850249,0.0,0.0,20.3,20.3,10.2,15.2,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,intel_pstate_update_util_hwp,[Unknown],0xffffffff99a6a160
native_sched_clock,46.850249,31.3,66.6,0.0,59.9,0.0,15.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,0,0,0,0,0,0,0,173.000000,vmlinux,native_sched_clock,[Unknown],0xffffffff99238f10
psi_task_change,46.850249,70.6,35.3,0.0,0.0,47.1,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,psi_task_change,[Unknown],0xffffffff992efeb0
alloc_perturb,44.671168,-0.0,0.0,20.1,0.0,0.0,18.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680050400,0,0,0,0,0,0,0,0.0,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
hrtimer_forward,44.671168,-0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_forward,[Unknown],0xffffffff99322b90
perf_event_task_tick,44.671168,35.1,0.0,0.0,57.9,0.0,14.5,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,840025200,0,0,0,0,0,0,13.666667,vmlinux,perf_event_task_tick,[Unknown],0xffffffff993f19d0
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",43.581627,0.1,11.2,0.0,0.0,0.0,47.2,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf9c6
account_entity_enqueue,43.581627,0.0,12.4,0.0,9.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840025200,280008400,0,0,0,0,0,0,7.000000,vmlinux,account_entity_enqueue,[Unknown],0xffffffff992d2430
rcu_core,43.581627,-0.0,0.0,0.0,33.6,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,280008400,0,0,0,0,0,0,0.0,vmlinux,rcu_core,[Unknown],0xffffffff993140e0
__switch_to,42.492086,72.6,32.9,0.0,26.3,52.7,0.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,__switch_to,[Unknown],0xffffffff9922d820
timerqueue_del,42.492086,50.8,17.6,0.0,7.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400042000,2240067200,0,0,0,0,0,0,16.666667,vmlinux,timerqueue_del,[Unknown],0xffffffff99c35040
update_blocked_averages,42.492086,9.4,0.0,0.0,53.5,5.9,4.5,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,0,0,6.666667,vmlinux,update_blocked_averages,[Unknown],0xffffffff992d25a0
lapic_next_deadline,41.402546,-0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,vmlinux,lapic_next_deadline,[Unknown],0xffffffff99262aa0
rcu_all_qs,40.313005,31.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,560016800,0,0,0,0,0,0,12.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffff993121e0
tcache_put,39.223464,49.9,37.1,0.0,14.9,0.0,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680050400,2800084000,0,0,0,0,0,0,16.000000,libc-2.29.so,tcache_put,malloc.c,0x95390
_cond_resched,38.133924,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,840025200,0,0,0,0,0,0,7.000000,vmlinux,_cond_resched,[Unknown],0xffffffff99c4b1c0
_raw_spin_trylock,38.133924,29.6,40.2,16.1,24.1,0.0,6.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,280008400,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_trylock,[Unknown],0xffffffff99c501b0
operator delete,38.133924,0.0,35.3,14.1,9.4,0.0,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
_raw_spin_lock_irq,37.044383,7.1,0.0,29.3,0.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720201600,1960058800,0,0,0,0,0,0,9.666667,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffff99c50590
__hrtimer_next_event_base,35.954842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7280218400,3360100800,0,0,0,0,0,0,7.200000,vmlinux,__hrtimer_next_event_base,[Unknown],0xffffffff99322d90
cpu_load_update,35.954842,-0.0,0.0,0.0,18.8,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,6160184800,0,0,0,0,0,0,7.000000,vmlinux,cpu_load_update,[Unknown],0xffffffff992cefc0
irq_work_tick,35.954842,0.0,0.0,70.4,40.2,0.0,6.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,0,0,0,0,0,0,0,12.500000,vmlinux,irq_work_tick,[Unknown],0xffffffff993c1d00
read_tsc,35.954842,0.0,13.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640109200,2240067200,0,0,0,0,0,0,7.000000,vmlinux,read_tsc,[Unknown],0xffffffff99238db0
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",34.865302,0.0,13.4,0.0,0.0,0.0,40.2,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283088492400,0,0,0,0,0,0,0,17.478632,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0xf989
__gnu_cxx::new_allocator<unsigned int>::deallocate,33.775761,10.3,0.0,0.0,0.0,0.0,10.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,840025200,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)",new_allocator.h,0x13470
update_process_times,33.775761,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960058800,7560226800,0,0,0,0,0,0,0.0,vmlinux,update_process_times,[Unknown],0xffffffff99322870
pci_mmcfg_read,32.686220,60.6,39.4,0.0,39.4,0.0,5.9,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,560016800,0,0,0,0,0,0,7.000000,vmlinux,pci_mmcfg_read,[Unknown],0xffffffff99a9ab90
timerqueue_add,32.686220,-0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960058800,3360100800,0,0,0,0,0,0,7.000000,vmlinux,timerqueue_add,[Unknown],0xffffffff99c34f90
update_group_capacity,32.686220,0.0,0.0,0.0,0.0,18.4,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,update_group_capacity,[Unknown],0xffffffff992d8d00
__note_gp_changes,30.507139,58.6,41.4,16.6,0.0,22.1,8.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680050400,840025200,0,0,0,0,0,0,7.000000,vmlinux,__note_gp_changes,[Unknown],0xffffffff99313380
func@0xa480,30.507139,6.1,26.8,0.0,21.5,0.0,0.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520075600,0,0,0,0,0,0,0,27.000000,imm,func@0xa480,[Unknown],0xa480
rcu_segcblist_ready_cbs,30.507139,27.8,23.0,0.0,64.4,0.0,20.7,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840025200,0,0,0,0,0,0,0,0.0,vmlinux,rcu_segcblist_ready_cbs,[Unknown],0xffffffff99316160
rb_erase,29.417598,-0.0,0.0,11.5,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,0,0,0,0,0,0,0,7.000000,vmlinux,rb_erase,[Unknown],0xffffffff99c30820
cpuacct_account_field,28.328058,39.7,0.0,24.1,96.5,0.0,10.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,cpuacct_account_field,[Unknown],0xffffffff992ee2f0
irq_exit,28.328058,0.0,0.0,0.0,22.1,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,1400042000,0,0,0,0,0,0,0.0,vmlinux,irq_exit,[Unknown],0xffffffff9929d190
"std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>",28.328058,16.3,53.6,0.0,0.0,14.3,10.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xfa6a
