Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",11.505937,26.0,26.4,0.0,0.0,0.0,85.8,6.6,0.0,0.0,0.0,0.0,0,30240907200,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf537
call_function_interrupt,10.808607,58.6,0.0,45.2,0.0,9.0,45.2,9.0,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffffab801b20
down_read_trylock,10.634275,90.9,100.0,0.0,24.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,3275.000000,vmlinux,down_read_trylock,[Unknown],0xffffffffaacf09f0
_raw_spin_lock,10.111278,83.7,32.6,0.0,32.6,0.0,0.0,32.6,0.0,0.0,0.0,0.0,700021000,560016800,0,0,0,0,0.0,vmlinux,_raw_spin_lock,[Unknown],0xffffffffab650560
operator new,10.111278,6.5,0.0,25.8,0.0,8.6,34.4,34.4,0.0,0.0,0.0,0.0,0,10220306600,0,0,0,0,7.750000,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
task_tick_fair,8.629453,53.8,52.8,0.0,35.2,52.8,8.8,79.2,0.0,100.0,0.0,0.0,1120033600,700021000,0,140009800,0,0,7.000000,vmlinux,task_tick_fair,[Unknown],0xffffffffaacd77c0
clear_subpage,8.367954,74.5,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380071400,560016800,0,0,0,0,14.000000,vmlinux,clear_subpage,[Unknown],0xffffffffaae43800
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",8.019289,0.0,10.6,0.0,0.0,0.0,74.2,0.0,0.0,0.0,0.0,0.0,0,18900567000,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf6b0
apic_timer_interrupt,7.583458,70.4,0.0,9.9,9.9,39.4,9.9,29.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffffab801a60
try_charge,7.321960,89.8,0.0,10.2,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,try_charge,[Unknown],0xffffffffaae9fb50
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",7.234794,,0.0,10.9,0.0,0.0,43.4,32.6,0.0,0.0,0.0,0.0,4200126000,0,0,0,0,0,7.200000,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf495
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>",6.973295,0.0,12.6,0.0,0.0,12.6,25.2,12.6,0.0,0.0,0.0,0.0,1540046200,560016800,0,0,0,0,7.111111,imm,"void std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>(unsigned int const&&&)",deque.tcc,0x45100
account_user_time,6.886129,,25.0,0.0,0.0,75.0,75.0,25.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffaacccfa0
__memset_avx2_erms,6.363132,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x1894d0
get_page_from_freelist,6.363132,,0.0,0.0,31.1,31.1,20.7,51.8,50.0,100.0,100.0,0.0,3640109200,1540046200,0,140009800,140009800,0,7.000000,vmlinux,get_page_from_freelist,[Unknown],0xffffffffaae0f520
trigger_load_balance,6.363132,68.8,33.3,0.0,83.3,16.7,33.3,66.7,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffffaacdb5d0
update_curr,6.363132,,0.0,0.0,33.3,83.3,83.3,16.7,100.0,0.0,100.0,0.0,140004200,420012600,0,0,140009800,0,7.000000,vmlinux,update_curr,[Unknown],0xffffffffaacd2fd0
page_mapped,6.188799,42.8,43.7,0.0,0.0,43.7,100.0,0.0,0.0,0.0,0.0,0.0,9800294000,140004200,140009800,0,0,0,7.000000,vmlinux,page_mapped,[Unknown],0xffffffffaae2d260
ktime_get_update_offsets_now,5.752968,65.8,91.3,0.0,60.9,45.7,76.1,23.9,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffffaad26be0
rcu_all_qs,5.752968,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,rcu_all_qs,[Unknown],0xffffffffaad121e0
tcache_get,5.665802,52.0,11.3,11.3,0.0,56.4,22.6,67.7,0.0,0.0,0.0,0.0,700021000,2520075600,140009800,0,0,0,7.000000,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",5.229971,-0.0,0.0,14.3,0.0,0.0,71.4,14.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf355
"std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",5.055639,-0.0,0.0,0.0,0.0,0.0,30.4,60.9,0.0,0.0,0.0,0.0,3080092400,0,0,0,0,0,7.000000,imm,"void std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf5e4
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",4.794140,0.0,17.1,0.0,0.0,0.0,17.1,82.9,0.0,0.0,0.0,0.0,16100483000,0,0,0,0,0,7.055556,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf46a
get_mem_cgroup_from_mm,4.706974,90.0,84.8,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0.0,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffffaae9b5c0
_cond_resched,4.619808,94.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,7.500000,vmlinux,_cond_resched,[Unknown],0xffffffffab64b1c0
run_local_timers,4.619808,88.1,47.5,0.0,94.9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffaad22820
mem_cgroup_try_charge_delay,4.532642,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffffaaea2100
std::_Bit_reference::operator=,4.358309,,0.0,0.0,0.0,22.2,66.7,33.3,0.0,0.0,0.0,0.0,69722091600,95202856000,0,0,0,0,7.108696,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x12bdc
[sep5],4.271143,46.2,35.9,0.0,35.9,0.0,0.0,35.9,0.0,0.0,0.0,0.0,840025200,700021000,0,0,0,0,0.0,sep5,[sep5],[Unknown],0x0
__handle_mm_fault,4.096811,0.0,19.2,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,1120033600,0,0,0,0,10.000000,vmlinux,__handle_mm_fault,[Unknown],0xffffffffaae48830
pfn_pte,4.096811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,7.000000,vmlinux,pfn_pte,[Unknown],0xffffffffaae43530
llist_reverse_order,3.922478,26.3,98.2,0.0,49.1,98.2,0.0,100.0,0.0,0.0,0.0,0.0,0,420012600,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffffab0ec4a0
mem_cgroup_try_charge,3.835312,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840025200,560016800,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffffaaea1f70
flush_smp_call_function_queue,3.660980,69.8,100.0,0.0,0.0,24.1,0.0,48.3,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffaad39e00
up_read,3.660980,87.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700021000,280008400,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffffaacf0a70
ktime_get,3.573814,49.5,0.0,25.5,100.0,25.5,0.0,100.0,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffffaad25d90
smp_call_function_many,3.399481,68.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,0.0,vmlinux,smp_call_function_many,[Unknown],0xffffffffaad3a340
hrtimer_interrupt,3.225149,0.0,35.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,280008400,140009800,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffaad23c70
native_flush_tlb,2.789318,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,native_flush_tlb,[Unknown],0xffffffffaac74070
interrupt_entry,2.614986,-0.0,0.0,0.0,0.0,100.0,0.0,54.9,0.0,0.0,0.0,0.0,420012600,1120033600,0,0,0,0,18.000000,vmlinux,interrupt_entry,[Unknown],0xffffffffab800880
ksoftirqd_running,2.614986,0.0,0.0,80.0,0.0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0,140004200,140009800,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffffaac9c6e0
operator delete,2.614986,0.0,0.0,0.0,27.4,0.0,82.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
rcu_sched_clock_irq,2.614986,40.4,0.0,0.0,89.4,29.8,59.6,0.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffaad14a20
hrtimer_active,2.440653,82.5,35.0,35.0,0.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffaad22c80
sync_regs,2.440653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,280008400,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffffaac2f3b0
__gnu_cxx::new_allocator<unsigned int>::deallocate,2.266321,,0.0,0.0,0.0,30.4,0.0,91.3,0.0,0.0,0.0,0.0,3780113400,2520075600,0,0,0,0,0.0,imm,"__gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)",new_allocator.h,0x12d60
flush_tlb_func_remote,2.266321,,100.0,0.0,100.0,35.9,0.0,100.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffaac84330
llist_add_batch,2.179155,,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,3304.000000,vmlinux,llist_add_batch,[Unknown],0xffffffffab0ec440
mem_cgroup_throttle_swaprate,2.179155,,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffffaae69730
update_cfs_group,2.179155,53.3,0.0,0.0,93.3,46.7,0.0,46.7,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffffaacd3380
update_sd_lb_stats,2.179155,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,700021000,700021000,0,0,0,0,0.0,vmlinux,update_sd_lb_stats,[Unknown],0xffffffffaacd8eb0
kick_ilb,2.091989,,0.0,48.3,96.5,0.0,0.0,96.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,kick_ilb,[Unknown],0xffffffffaacce2a0
_raw_spin_lock_irqsave,2.004822,5.4,0.0,37.8,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffab650390
update_nohz_stats,2.004822,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,update_nohz_stats,[Unknown],0xffffffffaacd2f70
__update_load_avg_cfs_rq,1.830490,,63.6,0.0,0.0,63.6,63.6,0.0,0.0,0.0,0.0,0.0,140004200,420012600,0,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffaace7ca0
irq_enter,1.830490,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,662.000000,vmlinux,irq_enter,[Unknown],0xffffffffaac9d140
tcache_put,1.830490,-0.0,0.0,0.0,0.0,82.3,0.0,100.0,0.0,0.0,0.0,0.0,700021000,2100063000,0,0,0,0,0.0,libc-2.29.so,tcache_put,malloc.c,0x95390
__alloc_pages_nodemask,1.743324,33.3,66.7,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,1260037800,840025200,0,0,0,0,7.000000,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffffaae11a00
rcu_irq_enter,1.656158,0.0,71.8,0.0,71.8,0.0,0.0,35.9,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffaad14900
update_min_vruntime,1.656158,46.2,53.8,0.0,0.0,100.0,53.8,46.2,0.0,0.0,0.0,0.0,140004200,140004200,140009800,0,0,0,0.0,vmlinux,update_min_vruntime,[Unknown],0xffffffffaaccde80
__default_send_IPI_dest_field,1.568991,0.0,0.0,0.0,66.7,0.0,0.0,66.7,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__default_send_IPI_dest_field,[Unknown],0xffffffffaac63f70
page_counter_try_charge,1.568991,,100.0,0.0,100.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,page_counter_try_charge,[Unknown],0xffffffffaae99db0
__cgroup_account_cputime_field,1.481825,0.0,0.0,0.0,60.9,60.9,60.9,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffffaad51b50
flush_tlb_func_common.constprop.9,1.481825,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,420012600,0,0,0,0,7.000000,vmlinux,flush_tlb_func_common.constprop.9,[Unknown],0xffffffffaac84100
"std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>",1.481825,0.0,45.2,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf46a
__pagevec_lru_add_fn,1.394659,,0.0,0.0,0.0,0.0,60.9,39.1,0.0,0.0,0.0,0.0,1540046200,700021000,0,0,0,0,7.000000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffffaae1a370
handle_mm_fault,1.394659,100.0,66.7,0.0,66.7,0.0,0.0,66.7,0.0,0.0,0.0,0.0,980029400,280008400,0,0,0,0,7.000000,vmlinux,handle_mm_fault,[Unknown],0xffffffffaae49ab0
idle_cpu,1.394659,-0.0,0.0,93.3,0.0,93.3,0.0,93.3,0.0,0.0,0.0,0.0,980029400,0,0,0,0,0,0.0,vmlinux,idle_cpu,[Unknown],0xffffffffaaccac40
prep_new_page,1.394659,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,420012600,0,0,0,0,7.000000,vmlinux,prep_new_page,[Unknown],0xffffffffaae0c730
smp_apic_timer_interrupt,1.394659,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,454.000000,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffab8024e0
kthread_blkcg,1.307493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,kthread_blkcg,[Unknown],0xffffffffaacbcd80
native_flush_tlb_one_user,1.307493,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffaac73e10
native_sched_clock,1.307493,-0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,native_sched_clock,[Unknown],0xffffffffaac38f10
__hrtimer_run_queues,1.220327,100.0,0.0,53.8,53.8,0.0,0.0,53.8,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffffaad23490
__mod_node_page_state,1.220327,0.0,0.0,82.3,0.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,560016800,0,0,0,0,0,668.000000,vmlinux,__mod_node_page_state,[Unknown],0xffffffffaae2dcd0
cpuacct_charge,1.220327,56.3,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,cpuacct_charge,[Unknown],0xffffffffaacee270
rb_next,1.220327,-0.0,0.0,87.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffffab6312d0
account_entity_dequeue,1.133160,0.0,0.0,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,140004200,0,0,0,0,7.000000,vmlinux,account_entity_dequeue,[Unknown],0xffffffffaacd24f0
xas_load,1.133160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,xas_load,[Unknown],0xffffffffab639ba0
deferred_split_scan,1.045994,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,deferred_split_scan,[Unknown],0xffffffffaae946d0
func@0x967a0,1.045994,46.2,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2380071400,0,0,0,0,0,25.000000,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
lru_cache_add_active_or_unevictable,1.045994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,0.0,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffffaae1af60
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_reserve_map_at_back",1.045994,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2380071400,0,0,0,0,0,7.000000,imm,"std::deque<unsigned int, std::allocator<unsigned int>>::_M_reserve_map_at_back(unsigned long)",stl_deque.h,0x45114
tick_program_event,1.045994,0.0,0.0,70.0,0.0,100.0,0.0,70.0,0.0,100.0,0.0,0.0,0,0,0,140009800,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffffaad34060
calc_global_load_tick,0.958828,,0.0,0.0,0.0,100.0,77.8,0.0,0.0,100.0,0.0,0.0,140004200,0,0,140009800,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffffaacccb40
do_huge_pmd_anonymous_page,0.958828,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,do_huge_pmd_anonymous_page,[Unknown],0xffffffffaae90440
find_vma,0.958828,65.0,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,find_vma,[Unknown],0xffffffffaae4ec20
func@0xa470,0.958828,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780113400,0,0,0,0,0,0.0,imm,func@0xa470,[Unknown],0xa470
run_timer_softirq,0.958828,-0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,run_timer_softirq,[Unknown],0xffffffffaad21380
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",0.871662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0x1211c
__schedule,0.871662,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__schedule,[Unknown],0xffffffffab64a700
alloc_page_interleave,0.871662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,alloc_page_interleave,[Unknown],0xffffffffaae73f50
__inc_numa_state,0.784496,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,140004200,0,0,0,0,0.0,vmlinux,__inc_numa_state,[Unknown],0xffffffffaae2fe50
find_get_entry,0.784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,find_get_entry,[Unknown],0xffffffffaae04140
scan_swap_map_slots,0.784496,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,scan_swap_map_slots,[Unknown],0xffffffffaae66010
shrink_page_list,0.784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,shrink_page_list,[Unknown],0xffffffffaae21750
strncpy,0.784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,7.000000,vmlinux,strncpy,[Unknown],0xffffffffab6344c0
__acct_update_integrals,0.697330,32.3,0.0,100.0,90.3,0.0,0.0,90.3,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffaad7ef80
__do_softirq,0.697330,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,7.000000,vmlinux,__do_softirq,[Unknown],0xffffffffaba00000
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",0.697330,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xf3b1
_raw_spin_unlock_irqrestore,0.697330,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,0,0,0,0,0,7.000000,vmlinux,_raw_spin_unlock_irqrestore,[Unknown],0xffffffffab6501e0
cgroup_rstat_updated,0.697330,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffffaad515c0
free_perturb,0.697330,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,libc-2.29.so,free_perturb,malloc.c,0x95291
lruvec_lru_size,0.697330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120033600,140004200,0,0,0,0,0.0,vmlinux,lruvec_lru_size,[Unknown],0xffffffffaae20680
native_write_msr,0.697330,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffffaac73f60
shrink_node_memcg,0.697330,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700021000,560016800,0,0,0,0,0.0,vmlinux,shrink_node_memcg,[Unknown],0xffffffffaae23320
tick_sched_do_timer,0.697330,-0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffffaad34820
try_to_wake_up,0.697330,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,try_to_wake_up,[Unknown],0xffffffffaacc8e70
