Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
update_sd_lb_stats,33.994270,36.4,0.0,0.0,38.6,22.5,22.5,45.1,0.0,0.0,0.0,0.0,4200126000,2240067200,0,0,0,0,24.750000,vmlinux,update_sd_lb_stats,[Unknown],0xffffffffaacd8eb0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",33.340534,2.7,17.0,0.0,0.0,0.0,50.9,8.5,0.0,0.0,0.0,0.0,0,5880176400,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf520
update_nohz_stats,31.597238,66.2,7.5,0.0,41.3,48.9,45.1,41.3,0.0,0.0,0.0,0.0,2100063000,280008400,0,0,0,0,7.000000,vmlinux,update_nohz_stats,[Unknown],0xffffffffaacd2f70
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>",31.161414,47.0,2.7,5.5,0.0,2.7,13.7,21.9,0.0,0.0,0.0,0.0,1680050400,840025200,0,0,0,0,7.400000,imm,"void std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>(unsigned int const&&&)",deque.tcc,0x450e0
update_cfs_group,30.289766,92.4,18.3,36.6,36.6,11.0,0.0,65.9,0.0,0.0,0.0,0.0,420012600,420012600,0,0,0,0,29.000000,vmlinux,update_cfs_group,[Unknown],0xffffffffaacd3380
get_page_from_freelist,29.200206,73.6,0.0,0.0,26.5,26.5,43.1,0.0,0.0,0.0,0.0,0.0,3220096600,1820054600,0,0,0,0,289.000000,vmlinux,get_page_from_freelist,[Unknown],0xffffffffaae0f520
_raw_spin_lock_irqsave,28.328558,56.3,67.5,0.0,11.9,0.0,0.0,31.8,0.0,0.0,0.0,0.0,700021000,840025200,0,0,0,0,25.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffab650390
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",25.713614,0.0,18.2,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xf37c
tcache_get,24.188230,69.4,60.4,0.0,36.3,40.3,12.1,64.5,0.0,0.0,0.0,0.0,420012600,2100063000,0,0,0,0,0.0,libc-2.29.so,tcache_get,malloc.c,0x98bd9
rcu_all_qs,23.970318,85.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,700021000,0,0,0,0,8.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffffaad121e0
_raw_spin_lock,22.227022,72.6,57.7,40.4,0.0,17.3,0.0,17.3,0.0,0.0,0.0,0.0,4620138600,3640109200,0,0,0,0,9.333333,vmlinux,_raw_spin_lock,[Unknown],0xffffffffab650560
update_curr,21.573286,25.0,9.4,0.0,14.1,51.8,23.5,28.2,0.0,100.0,0.0,0.0,4620138600,12180365400,0,140009800,0,0,6.960000,vmlinux,update_curr,[Unknown],0xffffffffaacd2fd0
clear_huge_page,21.355374,88.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffaae4bbe0
trigger_load_balance,20.919550,86.1,18.9,3.8,64.3,0.0,3.8,56.8,0.0,0.0,0.0,0.0,840025200,420012600,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffffaacdb5d0
pci_conf1_read,19.829991,51.6,17.8,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,vmlinux,pci_conf1_read,[Unknown],0xffffffffab49ae40
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",19.612079,0.0,16.9,3.4,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf3c6
__schedule,19.394167,0.0,32.3,5.4,5.4,21.5,5.4,32.3,0.0,0.0,0.0,0.0,14560436800,8120243600,0,0,0,0,7.222222,vmlinux,__schedule,[Unknown],0xffffffffab64a700
account_user_time,18.086695,26.6,0.0,57.7,28.9,46.2,46.2,34.6,0.0,0.0,0.0,0.0,560016800,420012600,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffaacccfa0
kick_ilb,17.868783,92.1,88.4,17.7,11.8,5.9,0.0,41.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,kick_ilb,[Unknown],0xffffffffaacce2a0
"std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",17.868783,43.5,14.7,0.0,4.9,0.0,9.8,34.4,0.0,0.0,0.0,0.0,1400042000,0,0,0,0,0,7.200000,imm,"void std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf5e4
call_function_interrupt,16.997135,81.2,18.2,0.0,4.6,13.7,4.6,45.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffffab801b20
try_charge,16.561311,76.0,0.0,7.3,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,280008400,420012600,0,0,0,0,7.000000,vmlinux,try_charge,[Unknown],0xffffffffaae9fb50
__pagevec_lru_add_fn,16.125487,72.5,76.9,0.0,54.9,54.9,0.0,43.9,0.0,0.0,0.0,0.0,1680050400,560016800,0,0,0,0,7.000000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffffaae1a370
get_mem_cgroup_from_mm,16.125487,88.3,35.0,0.0,11.7,5.8,0.0,52.5,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffffaae9b5c0
hrtimer_interrupt,16.125487,6.7,0.0,61.5,24.6,18.5,24.6,75.4,0.0,0.0,0.0,0.0,840025200,700021000,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffaad23c70
smp_apic_timer_interrupt,15.471751,6.7,0.0,8.5,42.4,25.5,0.0,100.0,0.0,0.0,0.0,0.0,0,840025200,0,0,0,0,7.000000,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffab8024e0
rcu_irq_enter,15.253839,0.0,0.0,0.0,86.2,28.7,35.9,21.5,0.0,0.0,0.0,0.0,280008400,560016800,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffaad14900
rcu_sched_clock_irq,15.035927,61.1,41.5,0.0,83.0,6.9,34.6,55.3,0.0,0.0,0.0,0.0,700021000,0,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffaad14a20
interrupt_entry,13.292631,9.6,0.0,6.8,6.8,47.8,13.7,20.5,0.0,0.0,0.0,0.0,840025200,1400042000,140009800,0,0,0,7.000000,vmlinux,interrupt_entry,[Unknown],0xffffffffab800880
mem_cgroup_iter,13.292631,,0.0,21.1,31.7,31.7,10.6,74.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,mem_cgroup_iter,[Unknown],0xffffffffaae9d7b0
_cond_resched,13.074719,92.6,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,420012600,0,0,0,0,7.000000,vmlinux,_cond_resched,[Unknown],0xffffffffab64b1c0
mem_cgroup_try_charge,12.856807,94.4,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,840025200,420012600,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffffaaea1f70
"std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>",12.856807,27.2,21.3,0.0,0.0,0.0,42.5,28.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf46a
hrtimer_active,12.638895,83.5,85.6,0.0,59.3,6.6,6.6,46.1,0.0,0.0,0.0,0.0,980029400,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffaad22c80
[sep5],11.985159,75.6,40.0,0.0,30.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,840025200,560016800,0,0,0,0,0.0,sep5,[sep5],[Unknown],0x0
llist_add_batch,11.985159,89.8,10.2,0.0,40.7,40.7,0.0,100.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffffab0ec440
page_mapped,11.331423,2.0,0.0,0.0,100.0,14.7,100.0,0.0,0.0,0.0,0.0,0.0,7980239400,0,0,0,0,0,15.666667,vmlinux,page_mapped,[Unknown],0xffffffffaae2d260
psi_task_change,11.331423,0.0,90.8,0.0,30.3,60.5,0.0,75.7,0.0,0.0,0.0,0.0,560016800,420012600,0,0,0,0,0.0,vmlinux,psi_task_change,[Unknown],0xffffffffaacefeb0
_raw_spin_lock_irq,11.113511,85.8,56.9,0.0,19.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,560016800,700021000,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffffab650590
operator delete,10.677687,0.0,51.7,0.0,17.2,0.0,25.8,8.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
run_local_timers,10.677687,80.4,15.3,0.0,69.0,7.7,30.7,38.4,0.0,76.7,0.0,0.0,560016800,280008400,0,140009800,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffaad22820
native_sched_clock,10.241863,15.8,8.6,8.6,0.0,17.2,0.0,25.8,0.0,0.0,0.0,0.0,3080092400,0,140009800,0,0,0,9.142857,vmlinux,native_sched_clock,[Unknown],0xffffffffaac38f10
__update_load_avg_cfs_rq,10.023951,29.9,44.8,0.0,22.4,11.2,11.2,67.2,0.0,0.0,0.0,0.0,1540046200,1820054600,140009800,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffaace7ca0
pick_next_task_fair,10.023951,0.0,0.0,0.0,0.0,8.4,0.0,8.4,0.0,0.0,0.0,0.0,8260247800,5040151200,0,0,0,0,9.111111,vmlinux,pick_next_task_fair,[Unknown],0xffffffffaacdac90
__do_page_fault,9.588127,42.7,0.0,0.0,28.7,0.0,0.0,28.7,0.0,0.0,0.0,0.0,1400042000,1120033600,0,0,0,0,0.0,vmlinux,__do_page_fault,[Unknown],0xffffffffaac7c190
finish_task_switch,9.588127,69.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,finish_task_switch,[Unknown],0xffffffffaacc4db0
try_to_wake_up,9.588127,45.0,9.5,28.5,9.5,9.5,9.5,19.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,0.0,vmlinux,try_to_wake_up,[Unknown],0xffffffffaacc8e70
vmacache_find,9.370215,48.3,15.1,0.0,45.4,45.4,0.0,100.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,vmacache_find,[Unknown],0xffffffffaae3d720
__hrtimer_run_queues,9.152303,53.3,58.3,0.0,35.0,35.0,0.0,81.7,0.0,0.0,0.0,0.0,840025200,1400042000,0,0,0,0,0.0,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffffaad23490
handle_mm_fault,9.152303,60.3,62.2,15.6,0.0,15.6,0.0,77.8,0.0,0.0,0.0,0.0,1540046200,280008400,0,0,0,0,9.000000,vmlinux,handle_mm_fault,[Unknown],0xffffffffaae49ab0
_raw_spin_trylock,8.716479,96.0,32.0,0.0,32.0,16.0,8.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_trylock,[Unknown],0xffffffffab6501b0
down_read,8.716479,80.7,100.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,down_read,[Unknown],0xffffffffab64d840
__update_load_avg_se,8.280655,47.5,36.1,0.0,0.0,18.1,0.0,27.1,0.0,0.0,0.0,0.0,3360100800,2520075600,0,0,0,0,54.666667,vmlinux,__update_load_avg_se,[Unknown],0xffffffffaace7a00
prep_new_page,8.280655,84.4,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,700021000,0,0,0,0,0.0,vmlinux,prep_new_page,[Unknown],0xffffffffaae0c730
mem_cgroup_try_charge_delay,8.062743,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,560016800,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffffaaea2100
irq_enter,7.844831,77.4,0.0,0.0,81.3,18.1,27.1,36.1,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffffaac9d140
alloc_perturb,7.626919,68.3,21.1,21.1,0.0,0.0,10.6,21.1,0.0,0.0,0.0,0.0,4060121800,0,0,0,0,0,0.0,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
cpuacct_charge,7.626919,65.7,0.0,45.7,11.4,11.4,11.4,22.9,0.0,100.0,0.0,0.0,7000210000,2380071400,140009800,140009800,0,0,7.000000,vmlinux,cpuacct_charge,[Unknown],0xffffffffaacee270
rwsem_down_read_failed,7.409007,66.5,64.0,0.0,64.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,420.000000,vmlinux,rwsem_down_read_failed,[Unknown],0xffffffffab64e5a0
cgroup_rstat_updated,7.191095,16.0,9.3,0.0,9.3,0.0,9.3,28.0,0.0,0.0,0.0,0.0,5740172200,3640109200,0,0,0,0,13.200000,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffffaad515c0
lru_cache_add_active_or_unevictable,7.191095,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980029400,420012600,0,0,0,0,0.0,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffffaae1af60
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",6.973183,0.0,0.0,23.3,0.0,0.0,35.0,46.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf355
update_min_vruntime,6.973183,15.3,0.0,0.0,11.7,58.3,11.7,58.3,0.0,0.0,0.0,0.0,3780113400,2380071400,280019600,0,0,0,7.500000,vmlinux,update_min_vruntime,[Unknown],0xffffffffaaccde80
func@0x1d6d0,6.755272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libgomp.so.1.0.0,func@0x1d6d0,[Unknown],0x1d6d0
sync_regs,6.755272,0.0,0.0,0.0,31.1,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffffaac2f3b0
load_balance,6.537360,0.0,0.0,60.0,20.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,load_balance,[Unknown],0xffffffffaacd9bc0
smp_call_function_many,6.537360,,100.0,26.7,0.0,26.7,0.0,80.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,smp_call_function_many,[Unknown],0xffffffffaad3a340
__cgroup_account_cputime_field,6.319448,74.5,0.0,0.0,100.0,17.0,17.0,83.0,0.0,100.0,0.0,0.0,140004200,0,0,140009800,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffffaad51b50
__calc_delta,6.101536,0.0,17.5,17.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,5460163800,280008400,0,0,0,0,0.0,vmlinux,__calc_delta,[Unknown],0xffffffffaaccdda0
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",5.883624,0.0,0.0,0.0,0.0,0.0,35.0,46.7,0.0,0.0,0.0,0.0,9240277200,0,0,0,0,0,8.750000,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf46a
find_vma,5.883624,81.9,54.2,0.0,72.3,36.1,0.0,36.1,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,find_vma,[Unknown],0xffffffffaae4ec20
__alloc_pages_nodemask,5.665712,22.8,0.0,0.0,38.6,0.0,0.0,38.6,0.0,0.0,0.0,0.0,1120033600,1260037800,0,0,0,0,0.0,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffffaae11a00
flush_smp_call_function_queue,5.447800,22.8,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840025200,280008400,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffaad39e00
native_flush_tlb_one_user,5.447800,0.0,0.0,0.0,11.4,11.4,11.4,11.4,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffaac73e10
pci_mmcfg_read,5.447800,40.6,84.8,0.0,33.9,17.0,0.0,50.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.000000,vmlinux,pci_mmcfg_read,[Unknown],0xffffffffab49ab90
rb_next,5.447800,45.8,18.1,0.0,54.2,90.3,0.0,100.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffffab6312d0
__do_softirq,5.229888,40.6,0.0,0.0,33.9,17.0,0.0,17.0,0.0,0.0,0.0,0.0,1400042000,1120033600,0,0,0,0,9.000000,vmlinux,__do_softirq,[Unknown],0xffffffffaba00000
idle_cpu,5.229888,68.9,0.0,62.2,0.0,46.7,0.0,15.6,0.0,0.0,0.0,0.0,1540046200,0,0,0,0,0,0.0,vmlinux,idle_cpu,[Unknown],0xffffffffaaccac40
native_write_msr,5.229888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffffaac73f60
__switch_to,5.011976,79.5,0.0,41.0,27.3,0.0,0.0,81.9,0.0,0.0,0.0,0.0,560016800,280008400,0,0,0,0,0.0,vmlinux,__switch_to,[Unknown],0xffffffffaac2d820
available_idle_cpu,5.011976,,0.0,21.5,0.0,64.6,0.0,64.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,available_idle_cpu,[Unknown],0xffffffffaaccac90
cpu_load_update_active,5.011976,88.3,0.0,46.7,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,cpu_load_update_active,[Unknown],0xffffffffaacd8bd0
flush_tlb_func_remote,5.011976,79.3,41.5,41.5,20.7,41.5,20.7,0.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffaac84330
note_gp_changes,5.011976,90.3,57.9,0.0,96.5,38.6,0.0,19.3,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,note_gp_changes,[Unknown],0xffffffffaad134b0
scheduler_tick,5.011976,0.0,70.0,0.0,35.0,35.0,0.0,100.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,6.500000,vmlinux,scheduler_tick,[Unknown],0xffffffffaacca6f0
tcache_put,5.011976,2.3,43.1,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1680050400,1820054600,0,0,0,0,16.000000,libc-2.29.so,tcache_put,malloc.c,0x95390
update_rq_clock,5.011976,49.7,0.0,0.0,43.1,21.5,21.5,78.5,0.0,0.0,0.0,0.0,840025200,5180155400,0,0,0,0,7.500000,vmlinux,update_rq_clock,[Unknown],0xffffffffaacc65c0
__gnu_cxx::new_allocator<unsigned int>::deallocate,4.794064,0.0,74.7,18.7,0.0,0.0,37.3,37.3,0.0,0.0,0.0,0.0,2380071400,2800084000,0,0,0,0,7.000000,imm,"__gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)",new_allocator.h,0x12d60
__lru_cache_add,4.794064,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__lru_cache_add,[Unknown],0xffffffffaae1aba0
account_entity_dequeue,4.794064,30.0,0.0,70.0,52.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,980029400,280008400,140009800,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffffaacd24f0
calc_global_load_tick,4.794064,61.8,100.0,0.0,50.9,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffffaacccb40
func@0xa470,4.794064,53.3,0.0,0.0,15.6,0.0,31.1,0.0,0.0,0.0,0.0,0.0,3920117600,0,0,0,0,0,7.000000,imm,func@0xa470,[Unknown],0xa470
__acct_update_integrals,4.576152,72.0,93.3,0.0,18.7,0.0,18.7,37.3,0.0,100.0,0.0,0.0,980029400,0,0,140009800,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffaad7ef80
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",4.576152,0.0,41.5,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xf3b1
mem_cgroup_charge_statistics,4.576152,62.7,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840025200,280008400,0,0,0,0,7.000000,vmlinux,mem_cgroup_charge_statistics,[Unknown],0xffffffffaae9bf80
release_pages,4.576152,83.5,32.9,32.9,0.0,98.8,0.0,65.9,0.0,0.0,0.0,0.0,840025200,560016800,0,0,0,0,0.0,vmlinux,release_pages,[Unknown],0xffffffffaae1a650
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",4.358240,0.0,27.3,0.0,0.0,13.7,54.6,41.0,0.0,0.0,0.0,0.0,3920117600,0,0,0,0,0,7.625000,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf495
read_tsc,4.358240,-0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffffaac38db0
default_send_IPI_mask_sequence_phys,4.140328,72.0,28.0,0.0,28.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,default_send_IPI_mask_sequence_phys,[Unknown],0xffffffffaac64030
ksoftirqd_running,4.140328,58.4,0.0,25.5,0.0,63.6,0.0,100.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,325.000000,vmlinux,ksoftirqd_running,[Unknown],0xffffffffaac9c6e0
__inc_numa_state,3.922416,70.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,420012600,0,0,0,0,0.0,vmlinux,__inc_numa_state,[Unknown],0xffffffffaae2fe50
enqueue_task_fair,3.922416,60.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,enqueue_task_fair,[Unknown],0xffffffffaacd55c0
update_blocked_averages,3.704504,2.0,0.0,0.0,100.0,56.0,28.0,56.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,update_blocked_averages,[Unknown],0xffffffffaacd25a0
llist_reverse_order,3.268680,44.0,0.0,0.0,74.7,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffffab0ec4a0
run_timer_softirq,3.268680,0.0,0.0,77.2,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,1260037800,980029400,0,0,0,0,326.000000,vmlinux,run_timer_softirq,[Unknown],0xffffffffaad21380
tick_program_event,3.268680,51.3,0.0,24.3,0.0,97.4,0.0,73.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffffaad34060
update_load_avg,3.268680,53.3,0.0,0.0,62.2,31.1,0.0,62.2,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,0.0,vmlinux,update_load_avg,[Unknown],0xffffffffaacd10d0
__mod_node_page_state,3.050768,10.7,100.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,980029400,840025200,0,0,0,0,0.0,vmlinux,__mod_node_page_state,[Unknown],0xffffffffaae2dcd0
