Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",22.358104,22.8,28.6,0.0,0.0,0.0,38.1,14.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xf771
kick_ilb,21.442860,94.8,78.2,0.0,36.5,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1457.000000,vmlinux,kick_ilb,[Unknown],0xffffffffaacce2a0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",19.612372,25.3,0.0,0.0,0.0,0.0,9.1,59.2,0.0,0.0,0.0,0.0,0,8260247800,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf6b0
ktime_get_update_offsets_now,18.566379,38.1,51.6,0.0,56.7,25.8,5.2,61.9,0.0,0.0,0.0,0.0,840025200,420012600,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffffaad26be0
std::_Bit_reference::operator=,17.781884,61.9,0.0,0.0,14.1,0.0,0.0,84.8,0.0,0.0,0.0,0.0,57261717800,82462473800,0,0,0,0,7.811594,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x12bdc
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",16.735891,22.1,15.1,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0,12180365400,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf537
get_page_from_freelist,16.474392,60.2,21.7,36.2,0.0,21.7,36.2,50.6,100.0,0.0,100.0,0.0,3360100800,2100063000,0,0,140009800,0,7.333333,vmlinux,get_page_from_freelist,[Unknown],0xffffffffaae0f520
ktime_get,16.212894,61.2,71.4,11.0,32.9,0.0,0.0,43.9,0.0,0.0,0.0,0.0,700021000,0,0,0,0,0,0.0,vmlinux,ktime_get,[Unknown],0xffffffffaad25d90
operator new,15.820647,0.0,9.7,19.4,9.7,0.0,4.9,53.5,0.0,0.0,0.0,0.0,140004200,6860205800,0,0,0,0,7.666667,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
llist_reverse_order,14.774654,46.8,6.6,0.0,32.9,78.9,0.0,72.3,0.0,65.7,0.0,0.0,0,280008400,0,140009800,0,0,1806.000000,vmlinux,llist_reverse_order,[Unknown],0xffffffffab0ec4a0
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>",14.774654,76.3,6.1,6.1,0.0,6.1,0.0,36.6,0.0,0.0,0.0,0.0,2100063000,560016800,0,0,0,0,7.200000,imm,"void std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>(unsigned int const&&&)",deque.tcc,0x45100
rcu_all_qs,14.382406,94.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,9.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffffaad121e0
func@0x1d6d0,13.859410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,libgomp.so.1.0.0,func@0x1d6d0,[Unknown],0x1d6d0
down_read_trylock,13.597911,88.5,0.0,69.1,11.5,0.0,0.0,34.6,0.0,0.0,0.0,0.0,140004200,420012600,0,0,0,0,0.0,vmlinux,down_read_trylock,[Unknown],0xffffffffaacf09f0
flush_smp_call_function_queue,12.551918,43.2,32.5,0.0,0.0,56.8,0.0,48.7,0.0,0.0,0.0,0.0,420012600,1260037800,0,0,0,0,275.000000,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffaad39e00
get_mem_cgroup_from_mm,12.028921,92.8,21.5,0.0,0.0,7.2,0.0,14.4,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffffaae9b5c0
account_user_time,11.898172,26.9,0.0,27.9,55.7,48.8,62.7,37.3,100.0,0.0,100.0,0.0,420012600,280008400,0,0,140009800,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffaacccfa0
clear_huge_page,11.898172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,700021000,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffaae4bbe0
interrupt_entry,11.375176,15.4,25.2,0.0,0.0,50.4,0.0,50.4,0.0,0.0,0.0,0.0,1680050400,2380071400,0,0,0,0,0.0,vmlinux,interrupt_entry,[Unknown],0xffffffffab800880
update_cfs_group,11.375176,95.2,43.1,0.0,71.8,7.2,0.0,64.6,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,7.000000,vmlinux,update_cfs_group,[Unknown],0xffffffffaacd3380
try_charge,10.982928,82.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,280008400,420012600,0,140009800,0,0,0.0,vmlinux,try_charge,[Unknown],0xffffffffaae9fb50
__handle_mm_fault,10.721430,56.1,54.9,0.0,11.0,11.0,11.0,32.9,0.0,0.0,0.0,0.0,2100063000,1400042000,0,0,0,0,7.000000,vmlinux,__handle_mm_fault,[Unknown],0xffffffffaae48830
update_curr,9.675437,57.2,23.3,38.9,7.8,46.7,23.3,62.2,100.0,0.0,100.0,0.0,560016800,280008400,140009800,0,140009800,0,407.000000,vmlinux,update_curr,[Unknown],0xffffffffaacd2fd0
__memset_avx2_erms,9.544688,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libc-2.29.so,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x1894d0
up_read,9.152440,93.9,100.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,560016800,0,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffffaacf0a70
tcache_get,8.498695,39.2,0.0,0.0,62.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,560016800,3220096600,0,0,0,0,25.000000,libc-2.29.so,tcache_get,malloc.c,0x98bd9
operator delete,8.367945,0.0,31.8,0.0,21.2,10.6,0.0,95.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
rcu_irq_enter,8.237196,32.7,42.9,0.0,10.7,100.0,21.5,32.2,0.0,0.0,0.0,0.0,420012600,420012600,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffaad14900
rcu_sched_clock_irq,8.106447,74.9,70.2,10.0,20.1,20.1,20.1,79.9,0.0,0.0,0.0,0.0,840025200,420012600,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffaad14a20
"std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",8.106447,8.8,22.0,0.0,0.0,0.0,43.9,32.9,0.0,0.0,0.0,0.0,840025200,0,0,0,0,0,7.000000,imm,"void std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf5e4
_raw_spin_lock_irqsave,7.975698,64.6,70.7,0.0,0.0,28.3,0.0,42.4,0.0,0.0,0.0,0.0,140004200,700021000,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffab650390
run_local_timers,7.975698,100.0,45.0,0.0,56.2,22.5,0.0,45.0,0.0,100.0,0.0,0.0,280008400,0,0,140009800,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffaad22820
update_sd_lb_stats,7.975698,90.8,18.3,0.0,36.6,36.6,0.0,36.6,0.0,0.0,0.0,0.0,1400042000,840025200,0,0,0,0,43.000000,vmlinux,update_sd_lb_stats,[Unknown],0xffffffffaacd8eb0
_cond_resched,7.844949,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,280008400,0,0,0,0,7.000000,vmlinux,_cond_resched,[Unknown],0xffffffffab64b1c0
smp_call_function_many,7.844949,,0.0,0.0,47.9,23.9,0.0,23.9,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,7.000000,vmlinux,smp_call_function_many,[Unknown],0xffffffffaad3a340
update_nohz_stats,7.844949,77.4,0.0,45.2,0.0,45.2,100.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,update_nohz_stats,[Unknown],0xffffffffaacd2f70
__cgroup_account_cputime_field,7.583451,85.9,0.0,14.1,70.7,28.3,14.1,70.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffffaad51b50
hrtimer_active,6.929705,100.0,51.1,0.0,0.0,63.9,12.8,38.4,0.0,0.0,0.0,0.0,560016800,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffaad22c80
native_flush_tlb,6.929705,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,560016800,0,0,0,0,0,0.0,vmlinux,native_flush_tlb,[Unknown],0xffffffffaac74070
irq_enter,6.406708,1.8,0.0,0.0,65.5,49.1,16.4,32.7,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0.0,vmlinux,irq_enter,[Unknown],0xffffffffaac9d140
__update_load_avg_cfs_rq,6.275959,48.1,0.0,0.0,0.0,51.9,0.0,51.9,0.0,100.0,0.0,0.0,560016800,840025200,0,140009800,0,0,215.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffaace7ca0
hrtimer_interrupt,6.145210,32.5,98.2,0.0,0.0,61.4,0.0,49.1,0.0,100.0,0.0,0.0,560016800,280008400,0,140009800,0,0,338.000000,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffaad23c70
mem_cgroup_try_charge,6.145210,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,560016800,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffffaaea1f70
"std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>",6.014461,2.2,44.4,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf46a
flush_tlb_func_remote,5.752962,55.1,51.9,0.0,69.1,17.3,0.0,86.4,0.0,0.0,0.0,0.0,700021000,280008400,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffaac84330
llist_add_batch,5.622213,,48.3,32.2,0.0,32.2,0.0,16.1,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffffab0ec440
__gnu_cxx::new_allocator<unsigned int>::deallocate,5.491464,-0.0,0.0,18.7,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,2660079800,3080092400,0,0,0,0,7.000000,imm,"__gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)",new_allocator.h,0x12d60
__hrtimer_run_queues,5.491464,2.2,0.0,0.0,70.0,46.7,0.0,100.0,0.0,100.0,0.0,0.0,560016800,560016800,0,140009800,0,0,0.0,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffffaad23490
_raw_spin_lock,5.360715,88.6,91.1,0.0,45.5,91.1,0.0,22.8,0.0,0.0,0.0,0.0,420012600,700021000,0,0,0,0,7.000000,vmlinux,_raw_spin_lock,[Unknown],0xffffffffab650560
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",5.099217,0.0,15.8,0.0,0.0,0.0,15.8,63.3,0.0,0.0,0.0,0.0,5460163800,0,0,0,0,0,10.600000,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf46a
ksoftirqd_running,5.099217,39.1,20.3,0.0,81.2,60.9,20.3,40.6,0.0,100.0,0.0,0.0,0,0,0,280019600,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffffaac9c6e0
smp_apic_timer_interrupt,5.099217,23.1,39.4,0.0,13.1,65.7,26.3,73.7,0.0,0.0,0.0,0.0,140004200,420012600,0,0,0,0,0.0,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffffab8024e0
run_timer_softirq,4.837718,53.3,31.1,0.0,0.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,560016800,280008400,0,0,0,0,8.000000,vmlinux,run_timer_softirq,[Unknown],0xffffffffaad21380
_raw_spin_lock_irq,4.706969,52.7,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,280008400,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffffab650590
account_entity_dequeue,4.706969,61.8,0.0,100.0,45.5,0.0,0.0,68.3,0.0,0.0,0.0,0.0,840025200,280008400,0,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffffaacd24f0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",4.576220,23.0,31.1,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf355
__update_load_avg_se,4.576220,66.1,33.9,0.0,0.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,1120033600,1260037800,0,0,0,0,7.000000,vmlinux,__update_load_avg_se,[Unknown],0xffffffffaace7a00
native_flush_tlb_one_user,4.576220,-0.0,0.0,0.0,18.7,0.0,0.0,37.3,0.0,0.0,0.0,0.0,560016800,140004200,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffaac73e10
__pagevec_lru_add_fn,4.445471,47.0,0.0,42.4,0.0,21.2,0.0,21.2,0.0,0.0,0.0,0.0,1260037800,420012600,0,0,0,0,0.0,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffffaae1a370
mem_cgroup_try_charge_delay,4.445471,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffffaaea2100
calc_global_load_tick,4.314722,29.3,20.7,0.0,0.0,83.0,0.0,100.0,0.0,0.0,0.0,0.0,420012600,0,0,0,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffffaacccb40
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",4.053224,-0.0,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xf3b1
handle_mm_fault,4.053224,0.0,0.0,32.2,0.0,32.2,0.0,32.2,0.0,0.0,0.0,0.0,1120033600,280008400,0,0,0,0,7.333333,vmlinux,handle_mm_fault,[Unknown],0xffffffffaae49ab0
tcache_put,4.053224,5.3,0.0,21.7,0.0,21.7,0.0,21.7,0.0,0.0,0.0,0.0,2240067200,4060121800,0,0,0,0,0.0,libc-2.29.so,tcache_put,malloc.c,0x95390
func@0x1d860,3.791725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,libgomp.so.1.0.0,func@0x1d860,[Unknown],0x1d860
flush_tlb_func_common.constprop.9,3.530227,59.4,100.0,0.0,40.6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,140004200,560016800,0,0,0,0,244.500000,vmlinux,flush_tlb_func_common.constprop.9,[Unknown],0xffffffffaac84100
run_posix_cpu_timers,3.530227,84.4,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,280008400,420012600,140009800,0,0,0,0.0,vmlinux,run_posix_cpu_timers,[Unknown],0xffffffffaad2f810
tick_sched_timer,3.530227,50.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,280008400,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffffaad34880
irq_work_run_list,3.399478,19.0,37.3,0.0,0.0,100.0,0.0,74.7,0.0,0.0,0.0,0.0,420012600,420012600,0,0,0,0,7.000000,vmlinux,irq_work_run_list,[Unknown],0xffffffffaadc1a60
native_sched_clock,3.399478,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,840025200,0,0,0,0,0,0.0,vmlinux,native_sched_clock,[Unknown],0xffffffffaac38f10
prep_new_page,3.399478,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,980029400,0,0,0,0,0.0,vmlinux,prep_new_page,[Unknown],0xffffffffaae0c730
update_min_vruntime,3.399478,38.3,0.0,23.3,0.0,93.3,0.0,70.0,0.0,100.0,0.0,0.0,0,0,0,140009800,0,0,0.0,vmlinux,update_min_vruntime,[Unknown],0xffffffffaaccde80
pci_conf1_read,3.268729,62.2,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffffab49ae40
rb_next,3.268729,,0.0,0.0,20.3,81.2,0.0,40.6,0.0,0.0,0.0,0.0,140004200,0,140009800,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffffab6312d0
__acct_update_integrals,3.137980,76.7,0.0,23.3,0.0,23.3,0.0,93.3,0.0,0.0,0.0,0.0,140004200,280008400,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffaad7ef80
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",3.137980,-0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,4200126000,0,0,0,0,0,7.000000,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf495
sync_regs,3.007230,0.0,27.5,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,140004200,280008400,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffffaac2f3b0
__alloc_pages_nodemask,2.876481,44.0,100.0,37.3,0.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,980029400,1260037800,0,0,0,0,30.000000,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffffaae11a00
idle_cpu,2.876481,,28.3,0.0,0.0,56.6,0.0,100.0,0.0,0.0,0.0,0.0,1120033600,0,0,0,0,0,16.000000,vmlinux,idle_cpu,[Unknown],0xffffffffaaccac40
psi_task_change,2.876481,80.6,0.0,38.9,0.0,38.9,0.0,100.0,0.0,0.0,0.0,0.0,560016800,140004200,0,0,0,0,15.000000,vmlinux,psi_task_change,[Unknown],0xffffffffaacefeb0
tick_program_event,2.745732,36.1,0.0,51.9,0.0,51.9,0.0,51.9,0.0,0.0,0.0,0.0,0,0,140009800,0,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffffaad34060
func@0x967a0,2.614983,0.0,0.0,81.2,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100063000,0,0,0,0,0,29.000000,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
release_pages,2.614983,0.0,0.0,46.7,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,release_pages,[Unknown],0xffffffffaae1a650
__mod_node_page_state,2.484234,50.0,33.3,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,420012600,840025200,0,0,0,0,0.0,vmlinux,__mod_node_page_state,[Unknown],0xffffffffaae2dcd0
cpuacct_charge,2.484234,87.4,0.0,0.0,75.7,25.2,0.0,25.2,0.0,0.0,0.0,0.0,700021000,280008400,0,0,0,0,0.0,vmlinux,cpuacct_charge,[Unknown],0xffffffffaacee270
find_vma,2.484234,72.5,0.0,0.0,54.9,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,find_vma,[Unknown],0xffffffffaae4ec20
scheduler_tick,2.484234,39.8,0.0,30.1,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700021000,840025200,0,0,0,0,0.0,vmlinux,scheduler_tick,[Unknown],0xffffffffaacca6f0
update_blocked_averages,2.484234,33.3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,update_blocked_averages,[Unknown],0xffffffffaacd25a0
cgroup_rstat_updated,2.353485,100.0,44.4,0.0,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,560016800,560016800,0,0,0,0,7.000000,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffffaad515c0
page_counter_try_charge,2.353485,64.1,0.0,0.0,71.8,71.8,0.0,100.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0.0,vmlinux,page_counter_try_charge,[Unknown],0xffffffffaae99db0
tick_sched_do_timer,2.353485,30.0,0.0,0.0,93.3,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffffaad34820
try_to_wake_up,2.353485,45.2,64.4,0.0,96.5,0.0,0.0,32.2,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,try_to_wake_up,[Unknown],0xffffffffaacc8e70
update_rq_clock,2.353485,48.1,0.0,100.0,51.9,51.9,0.0,100.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0.0,vmlinux,update_rq_clock,[Unknown],0xffffffffaacc65c0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",2.222735,0.0,0.0,0.0,0.0,0.0,32.2,67.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf350
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",2.222735,26.3,49.1,0.0,0.0,0.0,0.0,98.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0x1211c
swapgs_restore_regs_and_return_to_usermode,2.222735,,49.1,0.0,98.2,0.0,0.0,49.1,0.0,0.0,0.0,0.0,3080092400,560016800,0,0,0,0,13.000000,vmlinux,swapgs_restore_regs_and_return_to_usermode,[Unknown],0xffffffffab800974
__do_page_fault,2.091986,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420012600,560016800,0,0,0,0,0.0,vmlinux,__do_page_fault,[Unknown],0xffffffffaac7c190
read_tsc,2.091986,50.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffffaac38db0
__do_softirq,1.961237,0.0,0.0,66.7,0.0,66.7,0.0,66.7,0.0,0.0,0.0,0.0,1400042000,560016800,0,0,0,0,16.000000,vmlinux,__do_softirq,[Unknown],0xffffffffaba00000
__schedule,1.961237,0.0,46.7,0.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,420012600,140004200,0,0,0,0,0.0,vmlinux,__schedule,[Unknown],0xffffffffab64a700
func@0xa470,1.961237,50.0,0.0,100.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,4900147000,0,0,0,0,0,25.000000,imm,func@0xa470,[Unknown],0xa470
__inc_numa_state,1.830488,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,420012600,0,0,0,0,0.0,vmlinux,__inc_numa_state,[Unknown],0xffffffffaae2fe50
irq_work_tick,1.830488,75.0,100.0,58.3,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,420012600,0,0,140009800,0,0,0.0,vmlinux,irq_work_tick,[Unknown],0xffffffffaadc1d00
load_balance,1.830488,22.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,vmlinux,load_balance,[Unknown],0xffffffffaacd9bc0
unmap_page_range,1.830488,53.3,93.3,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0.0,vmlinux,unmap_page_range,[Unknown],0xffffffffaae45c80
__default_send_IPI_dest_field,1.699739,-0.0,0.0,0.0,0.0,71.8,0.0,71.8,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0.0,vmlinux,__default_send_IPI_dest_field,[Unknown],0xffffffffaac63f70
func@0x95d60,1.699739,64.1,0.0,0.0,0.0,71.8,0.0,100.0,0.0,0.0,0.0,0.0,1400042000,0,0,0,0,0,0.0,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
