Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
[sep5],10.895447,95.9,65.1,0.0,32.6,0.0,0.0,2240067200,560016800,0,0,0,0,0,0,36.500000,sep5,[sep5],[Unknown],0x0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>",10.721120,,14.4,0.0,0.0,0.0,28.9,0,20020600600,0,0,0,0,0,0,0.0,imm,"unsigned int* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*)",stl_algobase.h,0xf6b0
up_read,10.633956,,87.5,0.0,0.0,0.0,0.0,560016800,420012600,0,0,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffff8b0f0a70
get_mem_cgroup_from_mm,9.587994,90.9,59.8,0.0,8.5,0.0,17.1,140004200,280008400,0,0,0,0,0,0,0.0,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8b29b5c0
pfn_pte,9.500830,100.0,11.6,0.0,0.0,0.0,92.6,420012600,0,0,0,0,0,0,0,7.000000,vmlinux,pfn_pte,[Unknown],0xffffffff8b243530
mem_cgroup_try_charge,8.629194,75.9,12.1,0.0,0.0,0.0,48.3,980029400,560016800,0,0,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8b2a1f70
update_curr,7.583231,70.7,0.0,43.4,65.1,32.6,0.0,280008400,280008400,140009800,140009800,140009800,0,0,0,0.0,vmlinux,update_curr,[Unknown],0xffffffff8b0d2fd0
ktime_get_update_offsets_now,7.408904,55.7,0.0,48.7,85.2,12.2,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8b126be0
tcache_get,7.408904,70.8,20.6,10.3,0.0,30.9,0.0,980029400,3500105000,0,0,0,0,0,0,0.0,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",7.234577,,0.0,0.0,0.0,0.0,0.0,6020180600,0,0,0,0,0,0,0,7.071429,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf495
mem_cgroup_try_charge_delay,7.060250,100.0,12.4,0.0,0.0,0.0,24.8,0,0,0,0,0,0,0,0,0.0,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff8b2a2100
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",6.711595,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf355
__memset_avx2_erms,6.711595,,0.0,0.0,0.0,0.0,38.9,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x1894d0
account_user_time,6.624432,,23.3,23.3,35.0,35.0,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffff8b0ccfa0
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>",6.624432,58.4,34.1,0.0,0.0,0.0,34.1,1260037800,840025200,0,0,0,0,0,0,7.142857,imm,"void std::deque<unsigned int, std::allocator<unsigned int>>::_M_push_back_aux<unsigned int const&>(unsigned int const&&&)",deque.tcc,0x450e0
update_cfs_group,6.101450,83.3,0.0,60.3,24.1,0.0,0.0,840025200,0,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffff8b0d3380
"std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",6.014287,,0.0,12.1,0.0,0.0,0.0,3920117600,0,0,0,0,0,0,0,7.000000,imm,"void std::__merge_sort_loop<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf5e4
std::_Bit_reference::operator=,5.927123,72.4,0.0,18.4,0.0,0.0,36.8,71962158800,95762872800,0,0,0,0,0,0,7.525424,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x12bdc
trigger_load_balance,5.578469,,0.0,47.2,47.2,31.5,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffff8b0db5d0
__free_pages_ok,5.404142,0.0,0.0,0.0,0.0,14.6,0.0,280008400,140004200,0,0,0,0,0,0,0.0,vmlinux,__free_pages_ok,[Unknown],0xffffffff8b20d480
_raw_spin_lock_irqsave,5.316978,,35.9,0.0,35.9,0.0,0.0,420012600,420012600,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff8ba50390
ktime_get,5.316978,77.2,0.0,100.0,30.4,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,ktime_get,[Unknown],0xffffffff8b125d90
lru_cache_add_active_or_unevictable,5.229815,96.8,75.7,0.0,0.0,0.0,0.0,700021000,280008400,0,0,0,0,0,0,0.0,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffff8b21af60
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>",5.055488,,15.1,0.0,0.0,0.0,0.0,16380491400,0,0,0,0,0,0,0,7.055556,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> const&)",stl_iterator.h,0xf46a
sync_regs,4.619670,,0.0,32.6,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,7.000000,vmlinux,sync_regs,[Unknown],0xffffffff8b02f3b0
run_local_timers,4.009525,100.0,64.6,43.1,43.1,21.5,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffff8b122820
mem_cgroup_throttle_swaprate,3.660870,100.0,0.0,0.0,21.9,0.0,21.9,140004200,280008400,0,0,0,0,0,0,16.000000,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff8b269730
rcu_sched_clock_irq,3.399380,6.0,0.0,41.8,41.8,20.9,0.0,560016800,140004200,0,0,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff8b114a20
call_function_interrupt,3.312216,66.7,23.7,0.0,0.0,47.5,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffff8bc01b20
__pagevec_lru_add_fn,3.137889,61.1,100.0,0.0,0.0,0.0,0.0,2100063000,1260037800,0,0,0,0,0,0,0.0,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff8b21a370
__gnu_cxx::new_allocator<unsigned int>::deallocate,2.963562,7.4,25.9,0.0,0.0,25.9,0.0,3360100800,2660079800,0,0,0,0,0,0,7.000000,imm,"__gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)",new_allocator.h,0x12d60
hrtimer_interrupt,2.963562,19.7,0.0,0.0,73.7,0.0,0.0,280008400,140004200,140009800,140009800,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffff8b123c70
prep_new_page,2.963562,96.7,0.0,0.0,0.0,0.0,26.4,0,700021000,0,0,0,0,0,0,14.000000,vmlinux,prep_new_page,[Unknown],0xffffffff8b20c730
hrtimer_active,2.789234,66.3,68.3,0.0,0.0,100.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffff8b122c80
handle_mm_fault,2.702071,100.0,70.0,0.0,0.0,0.0,0.0,1960058800,560016800,0,0,0,0,0,0,0.0,vmlinux,handle_mm_fault,[Unknown],0xffffffff8b249ab0
smp_apic_timer_interrupt,2.614907,0.0,100.0,53.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,380.000000,vmlinux,smp_apic_timer_interrupt,[Unknown],0xffffffff8bc024e0
__cgroup_account_cputime_field,2.527744,27.2,100.0,0.0,68.3,34.1,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__cgroup_account_cputime_field,[Unknown],0xffffffff8b151b50
__lru_cache_add,2.527744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__lru_cache_add,[Unknown],0xffffffff8b21aba0
__update_load_avg_cfs_rq,2.527744,0.0,0.0,29.2,0.0,29.2,0.0,420012600,420012600,0,0,0,0,0,0,400.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff8b0e7ca0
rcu_irq_enter,2.527744,33.3,57.1,0.0,28.6,57.1,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffff8b114900
_raw_spin_lock_irq,2.440580,0.0,0.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffff8ba50590
ksoftirqd_running,2.353417,0.0,35.9,0.0,100.0,35.9,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,ksoftirqd_running,[Unknown],0xffffffff8b09c6e0
interrupt_entry,2.266253,0.0,28.0,28.0,28.0,0.0,0.0,280008400,560016800,0,0,0,0,0,0,0.0,vmlinux,interrupt_entry,[Unknown],0xffffffff8bc00880
kthread_blkcg,2.266253,58.8,82.4,0.0,0.0,0.0,100.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,kthread_blkcg,[Unknown],0xffffffff8b0bcd80
operator delete,2.266253,0.0,50.9,0.0,0.0,76.4,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>",2.266253,,32.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"void std::__merge_sort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf46a
__alloc_pages_nodemask,2.179089,0.0,63.6,0.0,0.0,100.0,0.0,980029400,280008400,0,0,0,0,0,0,0.0,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff8b211a00
unmap_page_range,2.179089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,unmap_page_range,[Unknown],0xffffffff8b245c80
__acct_update_integrals,2.091926,73.1,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffff8b17ef80
llist_add_batch,2.091926,100.0,42.4,0.0,0.0,84.8,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,llist_add_batch,[Unknown],0xffffffff8b4ec440
release_pages,2.091926,0.0,0.0,0.0,41.2,0.0,0.0,280008400,0,0,0,0,0,0,0,7.000000,vmlinux,release_pages,[Unknown],0xffffffff8b21a650
update_min_vruntime,2.091926,100.0,60.9,0.0,0.0,60.9,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,update_min_vruntime,[Unknown],0xffffffff8b0cde80
psi_task_change,1.917599,0.0,0.0,82.4,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,8.000000,vmlinux,psi_task_change,[Unknown],0xffffffff8b0efeb0
native_flush_tlb_one_user,1.830435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffff8b073e10
page_counter_try_charge,1.830435,100.0,80.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,page_counter_try_charge,[Unknown],0xffffffff8b299db0
cpuacct_charge,1.743272,0.0,0.0,100.0,93.3,46.7,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,cpuacct_charge,[Unknown],0xffffffff8b0ee270
find_vma,1.743272,100.0,70.0,0.0,0.0,70.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,find_vma,[Unknown],0xffffffff8b24ec20
__inc_numa_state,1.656108,,0.0,0.0,0.0,0.0,100.0,1120033600,140004200,0,0,0,0,0,0,0.0,vmlinux,__inc_numa_state,[Unknown],0xffffffff8b22fe50
irq_enter,1.656108,0.0,100.0,0.0,0.0,100.0,0.0,140004200,0,0,0,0,0,0,0,7.000000,vmlinux,irq_enter,[Unknown],0xffffffff8b09d140
"std::deque<unsigned int, std::allocator<unsigned int>>::_M_reserve_map_at_back",1.656108,-0.0,0.0,51.9,0.0,0.0,0.0,1540046200,0,0,0,0,0,0,0,6.250000,imm,"std::deque<unsigned int, std::allocator<unsigned int>>::_M_reserve_map_at_back(unsigned long)",stl_deque.h,0x450f4
update_rq_clock,1.656108,0.0,0.0,0.0,0.0,90.3,0.0,0,140004200,0,0,0,0,0,0,0.0,vmlinux,update_rq_clock,[Unknown],0xffffffff8b0c65c0
smp_call_function_many,1.568944,0.0,87.5,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,17.000000,vmlinux,smp_call_function_many,[Unknown],0xffffffff8b13a340
account_entity_dequeue,1.481781,-0.0,0.0,0.0,0.0,56.0,0.0,560016800,140004200,0,0,0,0,0,0,0.0,vmlinux,account_entity_dequeue,[Unknown],0xffffffff8b0d24f0
cgroup_rstat_updated,1.481781,37.5,0.0,0.0,50.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff8b1515c0
mem_cgroup_charge_statistics,1.481781,0.0,0.0,0.0,0.0,100.0,0.0,280008400,420012600,0,0,0,0,0,0,0.0,vmlinux,mem_cgroup_charge_statistics,[Unknown],0xffffffff8b29bf80
tick_program_event,1.481781,36.4,0.0,100.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tick_program_event,[Unknown],0xffffffff8b134060
vmacache_find,1.394617,-0.0,0.0,100.0,100.0,0.0,0.0,560016800,140004200,0,0,0,0,0,0,9.000000,vmlinux,vmacache_find,[Unknown],0xffffffff8b23d720
flush_tlb_func_remote,1.307454,0.0,0.0,63.6,0.0,63.6,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffff8b084330
func@0x967a0,1.307454,0.0,0.0,87.5,0.0,0.0,0.0,3080092400,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
kick_ilb,1.307454,23.1,0.0,100.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,kick_ilb,[Unknown],0xffffffff8b0ce2a0
llist_reverse_order,1.307454,73.1,0.0,53.8,53.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,llist_reverse_order,[Unknown],0xffffffff8b4ec4a0
native_sched_clock,1.307454,,0.0,0.0,48.3,48.3,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,native_sched_clock,[Unknown],0xffffffff8b038f10
pci_conf1_read,1.307454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffff8b89ae40
__hrtimer_run_queues,1.220290,0.0,0.0,0.0,100.0,0.0,0.0,140004200,560016800,0,0,0,0,0,0,8.000000,vmlinux,__hrtimer_run_queues,[Unknown],0xffffffff8b123490
__mod_node_page_state,1.220290,26.3,73.7,0.0,100.0,0.0,0.0,840025200,420012600,0,0,0,0,0,0,0.0,vmlinux,__mod_node_page_state,[Unknown],0xffffffff8b22dcd0
finish_task_switch,1.220290,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,finish_task_switch,[Unknown],0xffffffff8b0c4db0
perf_event_task_tick,1.220290,100.0,0.0,82.4,0.0,82.4,82.4,140004200,0,0,0,0,0,0,0,0.0,vmlinux,perf_event_task_tick,[Unknown],0xffffffff8b1f19d0
tcache_put,1.220290,-0.0,0.0,0.0,0.0,0.0,0.0,1680050400,1820054600,0,0,0,0,0,0,8.000000,libc-2.29.so,tcache_put,malloc.c,0x95390
try_to_wake_up,1.220290,0.0,0.0,0.0,0.0,77.8,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,try_to_wake_up,[Unknown],0xffffffff8b0c8e70
__schedule,1.133127,-0.0,0.0,0.0,0.0,87.5,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,__schedule,[Unknown],0xffffffff8ba4a700
alloc_page_interleave,1.133127,0.0,0.0,0.0,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0,0,0.0,vmlinux,alloc_page_interleave,[Unknown],0xffffffff8b273f50
calc_global_load_tick,1.133127,0.0,100.0,0.0,0.0,63.6,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,calc_global_load_tick,[Unknown],0xffffffff8b0ccb40
down_read,1.133127,-0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0,0,0.0,vmlinux,down_read,[Unknown],0xffffffff8ba4d840
free_pcppages_bulk,1.133127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,free_pcppages_bulk,[Unknown],0xffffffff8b20d780
func@0xa460,1.133127,0.0,0.0,0.0,0.0,0.0,0.0,1540046200,0,0,0,0,0,0,0,0.0,imm,func@0xa460,[Unknown],0xa460
reweight_entity,1.133127,0.0,0.0,0.0,0.0,0.0,0.0,560016800,140004200,0,0,0,0,0,0,0.0,vmlinux,reweight_entity,[Unknown],0xffffffff8b0d31d0
rwsem_down_read_failed,1.133127,,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,rwsem_down_read_failed,[Unknown],0xffffffff8ba4e5a0
__default_send_IPI_dest_field,1.045963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,__default_send_IPI_dest_field,[Unknown],0xffffffff8b063f70
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",1.045963,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xf3b1
cpuacct_account_field,1.045963,0.0,0.0,100.0,100.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,cpuacct_account_field,[Unknown],0xffffffff8b0ee2f0
rb_next,1.045963,,0.0,100.0,100.0,100.0,0.0,140004200,0,140009800,0,0,0,0,0,0.0,vmlinux,rb_next,[Unknown],0xffffffff8ba312d0
tick_sched_do_timer,1.045963,-0.0,0.0,0.0,0.0,56.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tick_sched_do_timer,[Unknown],0xffffffff8b134820
__update_load_avg_se,0.958799,0.0,0.0,70.0,0.0,0.0,0.0,980029400,700021000,0,0,0,0,0,0,0.0,vmlinux,__update_load_avg_se,[Unknown],0xffffffff8b0e7a00
pick_next_task_fair,0.958799,-0.0,0.0,0.0,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,pick_next_task_fair,[Unknown],0xffffffff8b0dac90
scheduler_tick,0.958799,22.2,100.0,77.8,77.8,0.0,0.0,280008400,280008400,0,0,0,0,0,0,0.0,vmlinux,scheduler_tick,[Unknown],0xffffffff8b0ca6f0
tick_sched_timer,0.958799,100.0,0.0,82.4,0.0,0.0,0.0,280008400,140004200,0,0,0,0,0,0,8.000000,vmlinux,tick_sched_timer,[Unknown],0xffffffff8b134880
update_sd_lb_stats,0.958799,0.0,0.0,0.0,100.0,0.0,0.0,420012600,140004200,0,0,0,0,0,0,0.0,vmlinux,update_sd_lb_stats,[Unknown],0xffffffff8b0d8eb0
__do_page_fault,0.871636,-0.0,0.0,0.0,0.0,0.0,0.0,560016800,420012600,0,0,0,0,0,0,0.0,vmlinux,__do_page_fault,[Unknown],0xffffffff8b07c190
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--",0.871636,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0x1211c
alloc_pages_vma,0.871636,0.0,0.0,0.0,0.0,0.0,0.0,0,700021000,0,0,0,0,0,0,0.0,vmlinux,alloc_pages_vma,[Unknown],0xffffffff8b2775d0
idle_cpu,0.871636,0.0,0.0,56.0,0.0,56.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,idle_cpu,[Unknown],0xffffffff8b0cac40
__do_softirq,0.784472,0.0,0.0,0.0,100.0,0.0,0.0,420012600,0,0,0,0,0,0,0,6.000000,vmlinux,__do_softirq,[Unknown],0xffffffff8be00000
offset_il_node,0.784472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,offset_il_node,[Unknown],0xffffffff8b2760c0
read_tsc,0.784472,-0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,read_tsc,[Unknown],0xffffffff8b038db0
run_timer_softirq,0.784472,0.0,0.0,0.0,100.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,run_timer_softirq,[Unknown],0xffffffff8b121380
sched_clock_cpu,0.784472,-0.0,0.0,0.0,100.0,100.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,sched_clock_cpu,[Unknown],0xffffffff8b0ccd50
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+",0.697309,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator+(long) const",stl_iterator.h,0xf350
__mod_zone_page_state,0.697309,,0.0,0.0,0.0,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,__mod_zone_page_state,[Unknown],0xffffffff8b22dc70
alloc_perturb,0.697309,0.0,0.0,100.0,0.0,0.0,0.0,6160184800,0,0,0,0,0,0,0,7.000000,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
available_idle_cpu,0.697309,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,available_idle_cpu,[Unknown],0xffffffff8b0cac90
nohz_balance_exit_idle,0.697309,0.0,0.0,100.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,nohz_balance_exit_idle,[Unknown],0xffffffff8b0db400
run_posix_cpu_timers,0.697309,0.0,0.0,100.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,run_posix_cpu_timers,[Unknown],0xffffffff8b12f810
"std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_M_set_node",0.697309,46.2,100.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,imm,"std::_Deque_iterator<unsigned int, unsigned int&, unsigned int*>::_M_set_node(unsigned int**)",stl_deque.h,0x45135
tlb_is_not_lazy,0.697309,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,tlb_is_not_lazy,[Unknown],0xffffffff8b083870
flush_smp_call_function_queue,0.610145,0.0,100.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffff8b139e00
intel_pstate_update_util_hwp,0.610145,12.5,0.0,87.5,0.0,87.5,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,intel_pstate_update_util_hwp,[Unknown],0xffffffff8b86a160
irq_work_tick,0.610145,100.0,100.0,0.0,0.0,100.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,irq_work_tick,[Unknown],0xffffffff8b1c1d00
native_write_msr,0.610145,-0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,native_write_msr,[Unknown],0xffffffff8b073f60
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::get_transpose._omp_fn.5",0.610145,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0,0,0.0,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::ForwardDirection<unsigned int>>::get_transpose const._omp_fn.5",graph.h,0x15700
update_process_times,0.610145,-0.0,0.0,0.0,0.0,0.0,0.0,0,420012600,0,0,0,0,0,0,0.0,vmlinux,update_process_times,[Unknown],0xffffffff8b122870
_raw_spin_unlock_irqrestore,0.522981,100.0,87.5,0.0,0.0,0.0,0.0,980029400,0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_unlock_irqrestore,[Unknown],0xffffffff8ba501e0
free_pages_and_swap_cache,0.522981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,free_pages_and_swap_cache,[Unknown],0xffffffff8b262ed0
page_remove_rmap,0.522981,0.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,0.0,vmlinux,page_remove_rmap,[Unknown],0xffffffff8b259db0
strncpy,0.522981,0.0,0.0,0.0,0.0,0.0,0.0,0,280008400,0,0,0,0,0,0,0.0,vmlinux,strncpy,[Unknown],0xffffffff8ba344c0
