Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
unmap_page_range,54301303200,65001560000,38800931200,160004800,160004800,11200336000,7680230400,160048000,160004800,960028800,92800141056,64000097280,38400058368,35200053504,83200126464,0,160004800,0,0,3200004864,0,0,0,0,9600014592,0,0,44800068096,0,0,320009600,160004800,640044800,0,0,0,0,0,0,0,0,0,0,0,0,320009600,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,19200029184,35200053504,28800043776,99200150784,60800092416,1488446400,vmlinux,unmap_page_range,[Unknown],0xffffffff9c645c80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",54001296000,55001320000,48001152000,640019200,0,0,19520585600,0,0,0,54400082688,0,0,0,12800019456,0,1920057600,0,0,16000024320,9600014592,0,0,640044800,54400082688,3200004864,0,0,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,6400009728,60800092416,64000097280,0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43345f
"std::vector<double, std::allocator<double>>::_M_check_len",54001296000,32000768000,22400537600,480014400,0,20800624000,17760532800,160048000,0,0,19200029184,0,0,0,0,0,0,0,0,3200004864,6400009728,0,0,0,12800019456,0,0,3200004864,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000048640,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,12800019456,0,57600087552,57600087552,2096628800,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43313a
ext4_file_read_iter,52801267200,33000792000,48801171200,640019200,480014400,9600288000,18240547200,112033600,0,0,44800068096,0,0,0,3200004864,0,0,0,0,6400009728,3200004864,0,0,960067200,83200126464,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200029184,160004800,320009600,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,38400058368,51200077824,848254400,vmlinux,ext4_file_read_iter,[Unknown],0xffffffff9c76a680
__fsnotify_parent,52501260000,29500708000,22800547200,160004800,160004800,28480854400,480014400,256076800,0,160004800,25600038912,0,0,0,6400009728,0,0,0,0,9600014592,6400009728,0,3200004864,0,28800043776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800019456,0,0,0,0,0,0,0,0,0,0,0,0,9600014592,0,0,60800092416,76800116736,2288686400,vmlinux,__fsnotify_parent,[Unknown],0xffffffff9c702140
common_file_perm,52501260000,26000624000,45601094400,480014400,320009600,6720201600,6080182400,192057600,0,0,25600038912,3200004864,3200004864,0,0,0,1120033600,0,0,0,9600014592,0,0,0,35200053504,0,0,9600014592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,6400009728,640019200,800024000,0,0,0,0,0,0,0,0,0,0,3200004864,3200004864,0,60800092416,67200102144,1872561600,vmlinux,common_file_perm,[Unknown],0xffffffff9c86cf60
__libc_read,51901245600,60001440000,91602198400,640019200,800024000,0,5120153600,16004800,0,480014400,57600087552,3200004864,0,0,0,0,160004800,0,160004800,12800019456,3200004864,0,9600014592,0,22400034048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,22400034048,0,38400058368,118400179968,112033600,libpthread-2.29.so,__libc_read,read.c,0x12d80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",50401209600,65501572000,41600998400,320009600,0,0,11680350400,0,0,0,70400107008,0,0,0,6400009728,3200004864,2400072000,0,0,22400034048,25600038912,0,0,640044800,86400131328,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,0,3200004864,92800141056,57600087552,0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43344b
__mod_node_page_state,48901173600,42001008000,42801027200,160004800,160004800,12160364800,9120273600,80024000,0,0,28800043776,0,9600014592,0,16000024320,0,480014400,0,0,6400009728,3200004864,0,0,0,25600038912,0,0,6400009728,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600038912,960028800,320009600,0,0,0,0,0,0,0,0,0,6400009728,3200004864,25600038912,25600038912,83200126464,38400058368,736220800,vmlinux,__mod_node_page_state,[Unknown],0xffffffff9c62dcd0
fput_many,48001152000,45001080000,64001536000,960028800,640019200,10560316800,9760292800,128038400,0,0,22400034048,0,0,0,3200004864,0,0,0,0,3200004864,9600014592,0,0,0,64000097280,0,0,0,0,0,0,0,2400168000,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,19200029184,12800019456,0,108800165376,32000048640,2784835200,vmlinux,fput_many,[Unknown],0xffffffff9c6b7d00
__do_page_fault,47101130400,60001440000,63201516800,640019200,160004800,6080182400,13280398400,192057600,0,0,57600087552,6400009728,0,0,19200029184,0,2720081600,0,0,9600014592,6400009728,0,0,0,44800068096,3200004864,0,28800043776,320004800,0,0,1120033600,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,3200004864,480014400,160004800,0,0,0,0,0,0,0,0,0,3200004864,12800019456,32000048640,22400034048,44800068096,57600087552,1472441600,vmlinux,__do_page_fault,[Unknown],0xffffffff9c47c190
psi_task_change,47101130400,69501668000,61601478400,320009600,160004800,11840355200,4960148800,80024000,0,0,64000097280,32000048640,19200029184,3200004864,38400058368,0,5920177600,0,800024000,6400009728,3200004864,0,0,640044800,54400082688,0,0,35200053504,0,0,0,160004800,0,0,0,160004800,0,96052800,0,0,0,0,0,0,0,800024000,0,1600048000,640019200,0,0,0,0,0,0,0,0,0,0,0,19200029184,25600038912,57600087552,48000072960,4897468800,vmlinux,psi_task_change,[Unknown],0xffffffff9c4efeb0
std::istream::read,46801123200,52001248000,68001632000,640019200,640019200,15040451200,13120393600,144043200,0,0,35200053504,0,0,0,22400034048,0,0,0,0,3200004864,16000024320,0,0,800056000,128000194560,12800019456,0,3200004864,960014400,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600038912,160004800,320009600,0,0,0,0,0,160004800,0,0,0,0,0,6400009728,12800019456,54400082688,64000097280,1376412800,libstdc++.so.6.0.26,"std::istream::read(char*, long)",[Unknown],0x1110e0
_raw_spin_lock,46501116000,414509948000,382009168000,3680110400,3680110400,6400192000,6240187200,80024000,0,0,352000535040,16000024320,9600014592,0,323200491264,0,2720081600,0,0,6400009728,3200004864,0,0,160011200,76800116736,0,0,25600038912,0,0,0,320009600,800056000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,3200004864,25600038912,316800481536,153600233472,64000097280,2112633600,vmlinux,_raw_spin_lock,[Unknown],0xffffffff9ce50560
mem_cgroup_charge_statistics,45901101600,34000816000,42801027200,0,0,14400432000,6560196800,64019200,0,0,44800068096,9600014592,9600014592,0,12800019456,0,640019200,0,160004800,6400009728,0,0,0,0,32000048640,0,0,16000024320,0,0,0,320009600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800019456,480014400,800024000,0,0,0,0,0,0,0,0,0,3200004864,12800019456,22400034048,22400034048,28800043776,51200077824,720216000,vmlinux,mem_cgroup_charge_statistics,[Unknown],0xffffffff9c69bf80
"std::basic_filebuf<char, std::char_traits<char>>::xsgetn",45901101600,37000888000,40000960000,320009600,320009600,6080182400,0,48014400,0,0,22400034048,0,0,0,9600014592,0,0,0,0,3200004864,0,0,0,1120078400,115200175104,6400009728,0,3200004864,640009600,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,6400009728,160004800,160004800,0,0,0,0,0,0,0,0,0,0,0,9600014592,12800019456,41600063232,92800141056,336100800,libstdc++.so.6.0.26,"std::basic_filebuf<char, std::char_traits<char>>::xsgetn(char*, long)",[Unknown],0x103bc0
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",45301087200,36500876000,18400441600,160004800,0,0,6880206400,0,0,0,32000048640,0,0,3200004864,6400009728,0,0,0,0,0,0,6400009728,0,0,9600014592,0,0,3200004864,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014592,3200004864,12800019456,57600087552,44800068096,0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x423240
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::construct<std::pair<long const, long>, std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<>>",44401065600,103502484000,64801555200,640019200,0,0,0,0,0,0,80000121600,0,0,0,16000024320,0,800024000,0,0,28800043776,28800043776,0,0,5120358400,73600111872,0,0,3200004864,0,0,0,640019200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,19200029184,9600014592,108800165376,80000121600,0,driverForGraphClustering,"void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::construct<std::pair<long const, long>, std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<>>(std::pair<long const, long>*, std::piecewise_construct_t const&&&)",new_allocator.h,0x43eec0
security_file_permission,42901029600,12500300000,21200508800,0,320009600,3200096000,13440403200,144043200,0,160004800,12800019456,3200004864,0,0,3200004864,0,0,0,0,3200004864,3200004864,0,0,960067200,28800043776,0,0,3200004864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,3200004864,480014400,640019200,0,0,0,0,0,0,0,0,0,0,0,3200004864,0,35200053504,32000048640,1120336000,vmlinux,security_file_permission,[Unknown],0xffffffff9c81f040
__pthread_enable_asynccancel,42301015200,28500684000,32000768000,800024000,0,7360220800,6080182400,32009600,0,0,22400034048,3200004864,0,0,6400009728,0,0,0,0,6400009728,6400009728,0,0,0,35200053504,0,0,16000024320,0,0,0,0,800056000,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,48000072960,35200053504,592177600,libpthread-2.29.so,__pthread_enable_asynccancel,cancellation.S,0x129e0
_cond_resched,42301015200,39500948000,45601094400,320009600,320009600,19840595200,8320249600,336100800,0,0,19200029184,0,0,3200004864,3200004864,0,160004800,0,0,0,6400009728,6400009728,6400009728,0,48000072960,0,0,0,320004800,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400034048,0,320009600,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,38400058368,32000048640,2832849600,vmlinux,_cond_resched,[Unknown],0xffffffff9ce4b1c0
std::istream::sentry::sentry,42301015200,15500372000,33600806400,480014400,160004800,15040451200,5920177600,128038400,0,0,22400034048,0,0,0,0,0,0,0,0,0,6400009728,0,0,0,32000048640,0,0,12800019456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,9600014592,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,16000024320,57600087552,35200053504,912273600,libstdc++.so.6.0.26,"std::istream::sentry::sentry(std::istream&, bool)",[Unknown],0x1100f0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",41100986400,26500636000,16800403200,0,0,0,10080302400,0,0,0,25600038912,0,0,0,0,0,0,0,0,6400009728,9600014592,0,0,0,35200053504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014592,0,51200077824,38400058368,0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x432f93
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",40800979200,92002208000,64801555200,640019200,0,0,24800744000,0,320009600,0,89600136192,25600038912,28800043776,6400009728,70400107008,0,1600048000,0,0,6400009728,16000024320,0,0,480033600,54400082688,3200004864,0,60800092416,0,0,0,320009600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600038912,22400034048,60800092416,54400082688,0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fadf
do_syscall_64,40800979200,39500948000,53201276800,1120033600,960028800,13120393600,27520825600,320096000,0,0,44800068096,0,6400009728,3200004864,3200004864,0,1120033600,0,0,0,6400009728,0,0,0,76800116736,0,0,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320009600,6400009728,1280038400,1920057600,0,0,0,0,0,0,0,320009600,0,0,6400009728,19200029184,3200004864,60800092416,25600038912,2432729600,vmlinux,do_syscall_64,[Unknown],0xffffffff9c404210
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",40800979200,51501236000,36400873600,320009600,320009600,49921497600,0,288086400,480014400,0,64000097280,9600014592,9600014592,0,9600014592,0,160004800,0,0,6400009728,6400009728,0,0,3520246400,54400082688,3200004864,0,12800019456,0,0,0,160004800,0,0,0,1280038400,0,0,0,0,160011200,0,0,0,160011200,960028800,38400058368,5280158400,5280158400,560235200,2880201600,320022400,0,0,0,0,0,0,0,0,9600014592,0,73600111872,41600063232,17109131200,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41fa99
parallelLouvianMethod$omp$parallel_for@210,40200964800,3164075936000,2394857475200,22560676800,0,8960268800,0,112033600,1920057600,160004800,3120004742400,2566403900928,1449602203392,1116801697536,2467203750144,0,10880326400,0,320009600,12800019456,0,0,0,0,2380803618816,3200004864,3200004864,10435215861504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720201600,6400009728,1280038400,160004800,0,960067200,320022400,0,0,0,0,0,0,633600963072,2252803424256,2921604440832,92800141056,67200102144,51200077824,119667889600,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x432633
xas_store,39600950400,10500252000,17600422400,0,160004800,10240307200,7520225600,112033600,0,0,19200029184,0,0,0,0,0,0,0,0,0,3200004864,0,0,0,16000024320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000048640,41600063232,1120336000,vmlinux,xas_store,[Unknown],0xffffffff9ce3b030
mem_cgroup_try_charge,39300943200,633515204000,618814851200,5440163200,7360220800,12800384000,15040451200,176052800,0,0,652800992256,9600014592,6400009728,3200004864,28800043776,0,320009600,0,0,6400009728,9600014592,563200856064,3200004864,160011200,12800019456,0,96000145920,9600014592,0,0,0,1440043200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200029184,0,0,0,0,0,0,0,0,0,0,0,0,19200029184,32000048640,579200880384,22400034048,41600063232,1488446400,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff9c6a1f70
handle_mm_fault,39000936000,98502364000,106002544000,1280038400,480014400,13760412800,9600288000,128038400,0,0,73600111872,32000048640,22400034048,3200004864,70400107008,3200004864,2240067200,0,160004800,16000024320,3200004864,19200029184,9600014592,0,44800068096,0,0,48000072960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,16000024320,960028800,480014400,0,0,0,0,0,0,0,0,0,6400009728,35200053504,86400131328,60800092416,44800068096,38400058368,1360408000,vmlinux,handle_mm_fault,[Unknown],0xffffffff9c649ab0
mem_cgroup_update_lru_size,38100914400,12500300000,17600422400,320009600,320009600,7040211200,1280038400,128038400,0,0,9600014592,6400009728,0,0,0,0,0,0,0,3200004864,3200004864,0,0,0,6400009728,3200004864,0,3200004864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000024320,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200077824,57600087552,1152345600,vmlinux,mem_cgroup_update_lru_size,[Unknown],0xffffffff9c6a0c90
__lru_cache_add,37200892800,41500996000,52801267200,160004800,160004800,10880326400,3680110400,80024000,0,0,44800068096,3200004864,3200004864,0,28800043776,0,0,0,0,0,6400009728,0,0,0,35200053504,0,0,0,0,0,0,0,1120078400,0,0,0,0,0,0,0,0,0,0,0,0,160004800,6400009728,640019200,1280038400,0,0,0,0,0,0,0,0,0,0,9600014592,12800019456,9600014592,54400082688,51200077824,944283200,vmlinux,__lru_cache_add,[Unknown],0xffffffff9c61aba0
get_mem_cgroup_from_mm,37200892800,544013056000,510412249600,5280158400,3840115200,5120153600,2720081600,48014400,0,0,556800846336,76800116736,48000072960,3200004864,387200588544,0,5920177600,0,800024000,12800019456,0,9600014592,0,0,44800068096,0,89600136192,76800116736,0,0,0,1120033600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,640019200,1760052800,0,0,0,0,0,0,0,0,0,3200004864,60800092416,128000194560,476800724736,38400058368,9600014592,432129600,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff9c69b5c0
plm_init$omp$parallel_for@285,37200892800,4648111552000,3471683318400,37281118400,0,0,23520705600,0,640019200,800024000,4006406089728,16000024320,19200029184,6400009728,3200004864,0,0,160004800,43841315200,9600014592,6400009728,3868805880576,3200004864,0,867201318144,0,345600525312,38400058368,640009600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,0,0,0,1648002504960,6400009728,598400909568,3948806002176,51200077824,32000048640,0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x4336e0
copyout,36600878400,37500900000,59201420800,1120033600,960028800,3520105600,4800144000,160048000,0,160004800,54400082688,3200004864,0,0,6400009728,0,0,0,0,6400009728,3200004864,0,0,320022400,3200004864,0,3200004864,0,320004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200004864,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,9600014592,0,16000024320,80000121600,1248374400,vmlinux,copyout,[Unknown],0xffffffff9c8e76b0
pick_next_task_fair,36300871200,31500756000,18400441600,800024000,0,12800384000,7840235200,144043200,0,0,32000048640,9600014592,0,3200004864,6400009728,0,160004800,0,0,6400009728,3200004864,0,0,0,73600111872,0,0,12800019456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,16000024320,0,0,0,0,0,0,0,0,0,0,0,0,0,16000024320,6400009728,51200077824,51200077824,1488446400,vmlinux,pick_next_task_fair,[Unknown],0xffffffff9c4dac90
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",36000864000,208004992000,180804339200,1120033600,320009600,31040931200,28480854400,320096000,0,0,249600379392,182400277248,115200175104,70400107008,198400301568,0,2560076800,0,0,9600014592,6400009728,0,0,0,38400058368,6400009728,0,208000316160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160011200,0,25600038912,320009600,640019200,0,0,0,0,0,0,0,0,0,3200004864,28800043776,198400301568,0,83200126464,19200029184,2384715200,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f2c5
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",34800835200,30500732000,24800595200,160004800,0,0,0,0,0,0,41600063232,0,0,0,16000024320,0,0,0,0,6400009728,9600014592,0,0,0,12800019456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,12800019456,0,19200029184,60800092416,0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43eebc
std::istream::seekg,34500828000,37000888000,34800835200,160004800,480014400,16640499200,8000240000,192057600,0,0,48000072960,0,0,0,9600014592,0,160004800,160004800,0,9600014592,0,0,0,0,41600063232,0,0,12800019456,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,320009600,3200004864,800024000,480014400,0,0,0,0,0,0,0,0,0,0,0,9600014592,0,70400107008,28800043776,1584475200,libstdc++.so.6.0.26,"std::istream::seekg(long, std::_Ios_Seekdir)",[Unknown],0x111960
up_read,33000792000,126503036000,91202188800,480014400,480014400,11840355200,2880086400,0,0,0,70400107008,0,0,0,89600136192,0,0,0,0,6400009728,3200004864,0,0,0,32000048640,0,0,3200004864,0,0,0,160004800,160011200,0,0,0,0,0,0,0,0,0,0,0,0,0,16000024320,0,0,0,0,0,0,0,0,0,0,0,0,48000072960,86400131328,112000170240,28800043776,32000048640,0,vmlinux,up_read,[Unknown],0xffffffff9c4f0a70
lru_cache_add_active_or_unevictable,32400777600,21000504000,23200556800,160004800,320009600,8960268800,1280038400,16004800,0,0,16000024320,0,0,0,3200004864,0,0,0,0,3200004864,9600014592,0,0,0,16000024320,0,0,0,0,0,160004800,160004800,160011200,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,32000048640,6400009728,384115200,vmlinux,lru_cache_add_active_or_unevictable,[Unknown],0xffffffff9c61af60
xhci_td_remainder,31500756000,11000264000,12400297600,0,0,9920297600,0,16004800,0,0,3200004864,0,0,0,0,0,0,0,0,3200004864,6400009728,0,0,0,3200004864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600038912,44800068096,96028800,vmlinux,xhci_td_remainder,[Unknown],0xffffffff9cbdeaf0
__schedule,30900741600,63001512000,58401401600,480014400,0,11200336000,6560196800,128038400,0,0,48000072960,16000024320,9600014592,6400009728,38400058368,0,4800144000,160004800,480014400,3200004864,6400009728,0,0,480033600,160000243200,0,0,25600038912,0,0,160004800,160004800,0,0,0,0,0,0,0,0,0,0,0,0,0,160004800,9600014592,640019200,320009600,80033600,0,0,0,0,0,0,0,0,3200004864,0,28800043776,28800043776,54400082688,41600063232,1776532800,vmlinux,__schedule,[Unknown],0xffffffff9ce4a700
